accession_id,replicate_id,shoots 21d protocol b,shoots 21d protocol a,callus score 21d protocol b,area 15d protocol a,area 15d protocol b,callus score 21d protocol a,undefined structures 21d protocol b,undefined structures 21d protocol a,undefined structures 15d protocol b,undefined structures 15d protocol a,callus score 15d protocol b,callus score 15d protocol a,root-like structures 21d protocol b,root-like structures 21d protocol a,greening 15d protocol a,greening 15d protocol b,shoots 15d protocol b,shoots 15d protocol a,root-like structures 15d protocol b,root-like structures 15d protocol a,greening 21d protocol a,greening 21d protocol b,shoot primordia 15d protocol b,shoot primordia 15d protocol a,area 21d protocol a,shoot primordia 21d protocol b,shoot primordia 21d protocol a,area 21d protocol b
7378,68834,0.0,0.0,0.0,3955.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,93.912,0.0,0.0,0.0,3.0,0.0,79.063,60.0,0.0,0.0,4233.0,0.0,0.0,6.0
7378,68835,0.0,0.0,0.0,1564.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.029,65.0,0.0,0.0,1.0,0.0,65.445,73.444,0.0,0.0,1772.0,0.0,0.0,81.0
7378,68836,25.0,0.0,2.0,717.0,613483.0,0.0,13.0,0.0,16.0,0.0,3.0,0.0,2.0,0.0,83.344,120.72,28.0,0.0,2.0,0.0,72.034,113.004,5.0,0.0,1746.0,0.0,0.0,1277534.0
7378,68837,12.0,0.0,1.0,599.0,268557.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,84.043,104.363,7.0,0.0,12.0,0.0,67.208,100.858,4.0,0.0,668.0,0.0,0.0,693906.0
7378,68838,17.0,0.0,1.0,664.0,268848.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,82.074,100.35,13.0,0.0,9.0,0.0,76.544,101.165,2.0,0.0,482.0,0.0,0.0,785717.0
7378,68839,0.0,0.0,1.0,2702.0,35301.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,80.605,84.623,0.0,0.0,15.0,0.0,77.452,80.475,0.0,0.0,1669.0,0.0,0.0,56429.0
7378,68840,0.0,0.0,0.0,3242.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,85.321,70.77,0.0,0.0,3.0,0.0,67.4,64.015,0.0,0.0,45.0,0.0,0.0,3796.0
7378,68841,4.0,,1.0,,13.0,,6.0,,3.0,,1.0,,2.0,,,86.0,2.0,,1.0,,,84.09,3.0,,,2.0,,532.0
7378,68842,7.0,,1.0,,71.0,,5.0,,2.0,,1.0,,7.0,,,67.225,4.0,,5.0,,,65.632,6.0,,,6.0,,57.0
7378,68843,0.0,,1.0,,131.0,,0.0,,0.0,,1.0,,1.0,,,71.351,0.0,,1.0,,,68.87,0.0,,,0.0,,46.0
7378,68844,0.0,,1.0,,407984.0,,0.0,,0.0,,1.0,,0.0,,,99.18,0.0,,0.0,,,94.837,0.0,,,0.0,,856853.0
7378,68845,0.0,,1.0,,19942.0,,0.0,,0.0,,1.0,,3.0,,,84.664,0.0,,3.0,,,73.299,0.0,,,0.0,,57223.0
7378,68846,0.0,,1.0,,0.0,,1.0,,0.0,,1.0,,1.0,,,0.0,0.0,,2.0,,,60.0,0.0,,,0.0,,6.0
7378,68847,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,1.0,,,65.0,0.0,,1.0,,,73.444,0.0,,,0.0,,81.0
7378,68848,0.0,,2.0,,613483.0,,0.0,,0.0,,2.0,,2.0,,,120.72,0.0,,2.0,,,113.004,0.0,,,0.0,,1277534.0
7378,68849,0.0,,0.0,,268557.0,,0.0,,0.0,,0.0,,0.0,,,104.363,0.0,,0.0,,,100.858,0.0,,,0.0,,693906.0
7378,68850,0.0,,1.0,,268848.0,,0.0,,0.0,,1.0,,3.0,,,100.35,0.0,,3.0,,,101.165,0.0,,,0.0,,785717.0
7378,68851,0.0,,0.0,,35301.0,,0.0,,0.0,,0.0,,0.0,,,84.623,0.0,,0.0,,,80.475,0.0,,,0.0,,56429.0
7378,68852,0.0,,1.0,,2182.0,,0.0,,0.0,,1.0,,2.0,,,70.77,0.0,,2.0,,,64.015,0.0,,,0.0,,3796.0
7382,68853,0.0,0.0,1.0,16027.0,4754.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,2.0,87.609,81.785,0.0,0.0,9.0,1.0,70.573,72.543,0.0,1.0,10747.0,0.0,0.0,8018.0
7382,68854,0.0,0.0,0.0,6139.0,1460.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,84.39,89.713,0.0,0.0,0.0,0.0,77.121,66.855,0.0,0.0,3944.0,0.0,0.0,2957.0
7382,68855,0.0,0.0,0.0,105.0,275.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,76.305,78.92,0.0,0.0,3.0,0.0,78.925,70.833,0.0,0.0,2896.0,0.0,0.0,2825.0
7382,68856,0.0,0.0,1.0,12251.0,14377.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,97.627,95.875,0.0,0.0,8.0,1.0,74.027,84.086,0.0,0.0,14160.0,0.0,0.0,16959.0
7382,68857,0.0,0.0,1.0,467.0,9383.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,79.869,95.449,0.0,0.0,2.0,0.0,76.655,89.005,0.0,0.0,3745.0,0.0,0.0,18581.0
7382,68858,0.0,0.0,1.0,6440.0,8041.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,84.901,82.83,0.0,0.0,4.0,0.0,70.592,90.574,0.0,0.0,2955.0,0.0,0.0,8032.0
7382,68859,0.0,0.0,0.0,16322.0,2226.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,102.211,83.916,0.0,0.0,0.0,7.0,81.031,59.91,0.0,0.0,19818.0,0.0,0.0,323.0
7382,68860,0.0,0.0,1.0,4033.0,2397.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.486,81.63,0.0,0.0,0.0,0.0,76.403,66.092,0.0,0.0,849.0,0.0,0.0,6391.0
7382,68861,0.0,0.0,0.0,692.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.327,79.882,0.0,0.0,1.0,0.0,71.455,66.985,0.0,0.0,231.0,0.0,0.0,2076.0
7382,68862,0.0,0.0,1.0,24.0,21134.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,14.0,0.0,67.458,83.143,0.0,0.0,7.0,0.0,78.0,76.581,0.0,0.0,2.0,0.0,0.0,30367.0
7382,68863,0.0,0.0,1.0,3508.0,8988.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,99.818,110.563,0.0,0.0,3.0,0.0,74.155,85.613,0.0,0.0,4278.0,0.0,0.0,13170.0
7382,68864,0.0,0.0,0.0,9962.0,1047.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,87.754,82.75,0.0,1.0,4.0,0.0,68.171,68.343,0.0,0.0,11674.0,0.0,0.0,3340.0
7383,68865,0.0,0.0,1.0,20952.0,39281.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,89.352,99.57,0.0,0.0,8.0,0.0,72.669,85.495,0.0,0.0,20398.0,0.0,0.0,55904.0
7383,68866,0.0,0.0,1.0,34531.0,29114.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,99.344,100.664,0.0,0.0,10.0,0.0,81.496,82.299,0.0,0.0,38607.0,0.0,0.0,47910.0
7383,68867,0.0,0.0,1.0,20899.0,21110.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,93.996,99.801,0.0,0.0,2.0,0.0,77.901,84.232,0.0,0.0,23840.0,0.0,0.0,25041.0
7383,68868,0.0,0.0,1.0,46411.0,13010.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,93.426,83.917,0.0,0.0,1.0,1.0,76.395,74.8,0.0,0.0,56952.0,0.0,0.0,12205.0
7383,68869,1.0,0.0,1.0,50063.0,28140.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,95.456,93.614,0.0,0.0,6.0,1.0,77.275,85.569,0.0,0.0,55605.0,0.0,0.0,52349.0
7383,68870,0.0,0.0,1.0,15664.0,47541.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,82.847,86.816,0.0,0.0,3.0,0.0,71.291,79.596,0.0,0.0,12976.0,0.0,0.0,63945.0
7383,68871,0.0,0.0,1.0,66861.0,20037.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,103.039,92.727,0.0,0.0,5.0,1.0,85.578,75.379,0.0,0.0,89066.0,0.0,0.0,36370.0
7383,68872,0.0,0.0,1.0,24425.0,17252.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,11.0,0.0,95.881,80.864,0.0,0.0,8.0,0.0,77.055,80.132,0.0,0.0,30226.0,0.0,0.0,33680.0
7383,68873,0.0,0.0,1.0,25138.0,32700.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,100.611,83.078,0.0,0.0,4.0,2.0,84.241,83.055,0.0,0.0,44600.0,0.0,0.0,48905.0
7383,68874,0.0,0.0,1.0,22820.0,13974.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,95.195,78.158,0.0,0.0,7.0,0.0,78.678,78.44,0.0,0.0,27442.0,0.0,0.0,40191.0
7383,68875,0.0,0.0,1.0,41006.0,14443.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,100.617,84.424,0.0,0.0,2.0,1.0,78.091,81.331,0.0,0.0,58390.0,0.0,0.0,21048.0
7383,68876,0.0,0.0,1.0,56404.0,23313.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,102.334,84.957,0.0,0.0,4.0,0.0,85.363,81.302,0.0,0.0,73063.0,0.0,1.0,30203.0
7384,68877,0.0,,1.0,,15335.0,,0.0,,0.0,,1.0,,8.0,,,78.418,0.0,,7.0,,,71.511,0.0,,,0.0,,8556.0
7384,68878,0.0,,1.0,,15899.0,,0.0,,0.0,,1.0,,15.0,,,88.02,0.0,,16.0,,,76.63,0.0,,,0.0,,23240.0
7384,68879,0.0,,1.0,,16899.0,,0.0,,0.0,,1.0,,13.0,,,94.403,0.0,,9.0,,,79.749,0.0,,,0.0,,23105.0
7384,68880,0.0,,2.0,,21791.0,,0.0,,0.0,,2.0,,12.0,,,96.763,0.0,,10.0,,,91.316,0.0,,,0.0,,23589.0
7384,68881,0.0,,1.0,,27884.0,,0.0,,0.0,,1.0,,10.0,,,89.692,0.0,,8.0,,,74.638,0.0,,,0.0,,33038.0
7384,68882,0.0,,1.0,,22039.0,,0.0,,0.0,,1.0,,12.0,,,83.732,0.0,,11.0,,,72.456,0.0,,,0.0,,32262.0
7384,68883,0.0,,2.0,,17964.0,,0.0,,0.0,,2.0,,11.0,,,113.12,0.0,,7.0,,,98.308,0.0,,,0.0,,26100.0
7384,68884,0.0,,1.0,,13101.0,,0.0,,0.0,,1.0,,10.0,,,95.44,0.0,,9.0,,,83.222,0.0,,,0.0,,21133.0
7384,68885,0.0,,1.0,,18606.0,,0.0,,0.0,,1.0,,13.0,,,103.064,0.0,,10.0,,,92.593,0.0,,,0.0,,24624.0
7384,68886,0.0,,1.0,,36167.0,,0.0,,0.0,,1.0,,23.0,,,103.06,0.0,,18.0,,,93.884,0.0,,,1.0,,47951.0
7384,68887,0.0,,2.0,,40605.0,,0.0,,0.0,,2.0,,17.0,,,102.959,0.0,,11.0,,,93.913,0.0,,,1.0,,62333.0
7384,68888,0.0,,2.0,,23503.0,,0.0,,0.0,,1.0,,12.0,,,95.611,0.0,,9.0,,,89.166,0.0,,,0.0,,35480.0
7387,68889,0.0,0.0,0.0,804.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,82.531,72.539,0.0,0.0,2.0,0.0,97.729,64.144,0.0,0.0,669.0,0.0,0.0,2237.0
7387,68890,0.0,0.0,1.0,1318.0,1074.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,86.702,77.629,0.0,0.0,1.0,0.0,73.707,66.148,0.0,0.0,1046.0,0.0,0.0,5861.0
7387,68891,0.0,0.0,1.0,854.0,1265.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,91.07,67.455,0.0,0.0,5.0,0.0,75.203,73.329,0.0,0.0,359.0,0.0,0.0,1442.0
7387,68892,0.0,0.0,0.0,1956.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,90.309,75.0,0.0,0.0,2.0,0.0,72.655,74.276,0.0,0.0,1895.0,0.0,0.0,2572.0
7387,68893,0.0,0.0,0.0,687.0,3068.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,85.48,91.131,0.0,0.0,4.0,0.0,79.579,84.539,0.0,0.0,689.0,0.0,0.0,1983.0
7387,68894,0.0,0.0,0.0,354.0,1326.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,76.757,98.4,0.0,0.0,4.0,0.0,76.373,0.0,0.0,0.0,584.0,0.0,0.0,0.0
7387,68895,0.0,0.0,0.0,342.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.269,72.6,0.0,0.0,1.0,0.0,64.85,64.064,0.0,0.0,501.0,0.0,0.0,419.0
7387,68896,0.0,0.0,0.0,381.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,74.887,71.436,0.0,0.0,0.0,0.0,76.942,68.86,0.0,0.0,329.0,0.0,0.0,1114.0
7387,68897,0.0,0.0,0.0,1591.0,2109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.176,88.532,0.0,0.0,7.0,0.0,78.277,82.587,0.0,0.0,3120.0,0.0,0.0,3882.0
7387,68898,0.0,0.0,1.0,519.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,79.786,80.306,0.0,0.0,2.0,0.0,74.475,74.709,0.0,0.0,59.0,0.0,0.0,3840.0
7387,68899,0.0,0.0,1.0,1026.0,,0.0,1.0,0.0,,0.0,,0.0,2.0,0.0,74.574,,,0.0,,0.0,72.005,,,0.0,185.0,0.0,0.0,
7387,68900,,0.0,,860.0,,0.0,,0.0,,0.0,,0.0,,0.0,75.783,,,0.0,,0.0,72.282,,,0.0,305.0,,0.0,
7394,68901,0.0,,1.0,,7317.0,,0.0,,0.0,,1.0,,5.0,,,80.235,0.0,,4.0,,,73.299,0.0,,,0.0,,8898.0
7394,68902,0.0,,1.0,,23582.0,,0.0,,0.0,,1.0,,11.0,,,93.119,0.0,,8.0,,,77.45,0.0,,,0.0,,30452.0
7394,68903,0.0,,1.0,,2732.0,,0.0,,1.0,,1.0,,5.0,,,77.908,0.0,,4.0,,,76.577,0.0,,,0.0,,3236.0
7394,68904,0.0,,1.0,,22512.0,,0.0,,0.0,,1.0,,1.0,,,77.191,0.0,,1.0,,,71.466,0.0,,,0.0,,24211.0
7394,68905,0.0,,1.0,,19298.0,,0.0,,0.0,,1.0,,8.0,,,82.809,0.0,,7.0,,,77.381,0.0,,,0.0,,28971.0
7394,68906,0.0,,0.0,,1640.0,,0.0,,0.0,,1.0,,0.0,,,78.706,0.0,,0.0,,,75.963,0.0,,,0.0,,3300.0
7394,68907,0.0,,1.0,,12176.0,,0.0,,0.0,,1.0,,8.0,,,80.017,0.0,,7.0,,,74.161,3.0,,,2.0,,8006.0
7394,68908,0.0,,1.0,,24904.0,,1.0,,1.0,,1.0,,10.0,,,82.68,0.0,,6.0,,,78.557,0.0,,,0.0,,33307.0
7394,68909,0.0,,1.0,,25263.0,,0.0,,0.0,,1.0,,14.0,,,73.49,0.0,,10.0,,,67.479,0.0,,,0.0,,25678.0
7394,68910,0.0,,1.0,,37521.0,,0.0,,0.0,,1.0,,22.0,,,82.357,0.0,,11.0,,,82.144,0.0,,,0.0,,52969.0
7394,68911,0.0,,1.0,,10339.0,,0.0,,0.0,,1.0,,9.0,,,82.432,0.0,,8.0,,,80.218,0.0,,,0.0,,16829.0
7394,68912,0.0,,1.0,,26634.0,,0.0,,0.0,,1.0,,7.0,,,66.624,0.0,,7.0,,,68.775,0.0,,,0.0,,7287.0
7404,68913,0.0,0.0,1.0,20108.0,24618.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,5.0,89.973,97.009,0.0,0.0,12.0,4.0,73.041,81.217,0.0,0.0,21074.0,0.0,0.0,23230.0
7404,68914,0.0,0.0,1.0,257.0,12213.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,76.323,94.582,0.0,0.0,15.0,0.0,76.488,89.056,0.0,0.0,123.0,0.0,0.0,13840.0
7404,68915,0.0,0.0,0.0,1419.0,9352.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,78.606,90.582,0.0,0.0,9.0,0.0,78.045,82.328,0.0,0.0,931.0,0.0,0.0,10021.0
7404,68916,0.0,0.0,1.0,823.0,17428.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,88.774,90.445,0.0,0.0,8.0,0.0,88.142,77.155,0.0,0.0,850.0,0.0,0.0,18052.0
7404,68917,0.0,0.0,0.0,13850.0,2521.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,95.422,98.641,0.0,0.0,5.0,5.0,81.831,91.556,0.0,0.0,17349.0,0.0,0.0,4479.0
7404,68918,0.0,0.0,1.0,14501.0,33983.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,2.0,102.146,86.598,0.0,0.0,13.0,2.0,90.929,74.936,0.0,0.0,13996.0,0.0,0.0,38214.0
7404,68919,0.0,0.0,1.0,20570.0,7697.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,103.809,85.31,0.0,0.0,5.0,5.0,83.374,78.942,1.0,0.0,26355.0,0.0,0.0,37957.0
7404,68920,0.0,0.0,1.0,9607.0,2933.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,3.0,103.484,75.005,0.0,0.0,6.0,4.0,86.254,82.706,0.0,1.0,11113.0,0.0,0.0,16238.0
7404,68921,6.0,0.0,1.0,8668.0,91548.0,1.0,6.0,0.0,5.0,0.0,2.0,1.0,15.0,2.0,98.748,93.669,6.0,0.0,9.0,1.0,76.549,106.596,7.0,0.0,12659.0,5.0,0.0,196860.0
7404,68922,5.0,0.0,1.0,26152.0,15264.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,105.928,70.919,4.0,0.0,5.0,6.0,82.868,87.624,6.0,0.0,29683.0,3.0,0.0,98771.0
7404,68923,0.0,0.0,0.0,5276.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,87.938,58.56,0.0,0.0,10.0,1.0,73.778,78.617,0.0,0.0,7848.0,0.0,0.0,11748.0
7404,68924,0.0,0.0,0.0,11353.0,2133.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,3.0,86.989,68.24,0.0,0.0,11.0,3.0,67.883,70.156,0.0,0.0,8690.0,0.0,0.0,5244.0
7404,68925,0.0,,1.0,,24618.0,,0.0,,0.0,,1.0,,25.0,,,97.009,0.0,,25.0,,,81.217,0.0,,,0.0,,23230.0
7404,68926,0.0,,1.0,,12213.0,,1.0,,1.0,,1.0,,11.0,,,94.582,0.0,,11.0,,,89.056,0.0,,,0.0,,13840.0
7404,68927,0.0,,2.0,,9352.0,,0.0,,0.0,,1.0,,30.0,,,90.582,0.0,,30.0,,,82.328,0.0,,,0.0,,10021.0
7404,68928,0.0,,1.0,,17428.0,,0.0,,0.0,,1.0,,22.0,,,90.445,0.0,,22.0,,,77.155,0.0,,,0.0,,18052.0
7404,68929,0.0,,1.0,,2521.0,,0.0,,0.0,,2.0,,17.0,,,98.641,0.0,,17.0,,,91.556,0.0,,,0.0,,4479.0
7411,68930,0.0,0.0,0.0,9081.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,83.684,,0.0,0.0,9.0,0.0,70.608,70.952,0.0,0.0,5990.0,0.0,0.0,15871.0
7411,68931,0.0,0.0,1.0,6720.0,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,92.588,,0.0,0.0,2.0,0.0,74.081,95.748,0.0,0.0,4974.0,0.0,0.0,24312.0
7411,68932,0.0,0.0,1.0,6756.0,,0.0,0.0,0.0,3.0,0.0,1.0,1.0,8.0,0.0,87.45,,0.0,0.0,2.0,0.0,72.194,67.033,1.0,0.0,4728.0,0.0,0.0,15983.0
7411,68933,0.0,0.0,1.0,1489.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,88.372,,0.0,0.0,10.0,0.0,72.171,79.304,0.0,0.0,680.0,0.0,0.0,15627.0
7411,68934,0.0,0.0,1.0,2321.0,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,83.682,,0.0,0.0,7.0,0.0,79.82,91.598,0.0,0.0,706.0,0.0,0.0,26004.0
7411,68935,0.0,0.0,1.0,5271.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,90.96,,0.0,0.0,11.0,0.0,77.047,72.494,2.0,0.0,6244.0,0.0,0.0,20901.0
7411,68936,1.0,0.0,1.0,9041.0,80124.0,0.0,4.0,0.0,5.0,0.0,1.0,1.0,8.0,1.0,89.877,110.366,0.0,0.0,10.0,0.0,73.833,97.025,2.0,0.0,10096.0,3.0,0.0,144055.0
7411,68937,0.0,0.0,1.0,11180.0,67101.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,95.407,95.902,0.0,0.0,7.0,1.0,79.904,81.03,0.0,0.0,11219.0,1.0,0.0,83545.0
7411,68938,0.0,0.0,1.0,11039.0,24352.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,93.421,99.734,0.0,0.0,7.0,1.0,75.273,79.926,0.0,0.0,18406.0,0.0,0.0,31924.0
7411,68939,0.0,0.0,0.0,8090.0,21734.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,77.416,98.62,0.0,0.0,8.0,0.0,66.631,82.801,0.0,0.0,7925.0,0.0,0.0,28195.0
7411,68940,0.0,0.0,1.0,,36381.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,,88.288,0.0,0.0,14.0,0.0,,75.799,0.0,0.0,,0.0,0.0,45237.0
7411,68941,0.0,,1.0,,22105.0,,1.0,,0.0,,1.0,,10.0,,,90.647,0.0,,11.0,,,77.747,0.0,,,0.0,,41428.0
7416,68942,4.0,,1.0,,30945.0,,2.0,,1.0,,1.0,,1.0,,,84.793,3.0,,1.0,,,73.046,2.0,,,1.0,,42388.0
7416,68943,0.0,,1.0,,25772.0,,0.0,,5.0,,1.0,,7.0,,,72.306,0.0,,1.0,,,64.952,1.0,,,2.0,,44553.0
7416,68944,18.0,,1.0,,156811.0,,2.0,,1.0,,1.0,,1.0,,,89.139,12.0,,3.0,,,75.596,6.0,,,5.0,,430966.0
7416,68945,6.0,,1.0,,19411.0,,1.0,,0.0,,1.0,,4.0,,,81.647,0.0,,3.0,,,74.039,1.0,,,4.0,,79284.0
7416,68946,16.0,,1.0,,57320.0,,1.0,,2.0,,1.0,,4.0,,,85.013,9.0,,4.0,,,69.801,3.0,,,1.0,,149739.0
7416,68947,9.0,,1.0,,25909.0,,4.0,,2.0,,1.0,,0.0,,,88.312,4.0,,0.0,,,72.29,19.0,,,2.0,,130549.0
7416,68948,0.0,,0.0,,32439.0,,0.0,,0.0,,1.0,,4.0,,,79.114,0.0,,4.0,,,69.607,0.0,,,2.0,,18200.0
7416,68949,8.0,,1.0,,84988.0,,8.0,,7.0,,1.0,,5.0,,,81.27,3.0,,0.0,,,66.769,10.0,,,0.0,,97801.0
7416,68950,5.0,,1.0,,37119.0,,5.0,,4.0,,1.0,,7.0,,,76.633,2.0,,6.0,,,70.197,1.0,,,1.0,,50233.0
7416,68951,0.0,,1.0,,27609.0,,0.0,,0.0,,1.0,,9.0,,,80.489,0.0,,8.0,,,71.295,0.0,,,0.0,,29478.0
7416,68952,15.0,,1.0,,160419.0,,5.0,,8.0,,2.0,,4.0,,,100.985,14.0,,3.0,,,78.471,2.0,,,1.0,,275399.0
7416,68953,12.0,,1.0,,157219.0,,3.0,,0.0,,1.0,,4.0,,,85.572,10.0,,4.0,,,72.828,6.0,,,1.0,,157622.0
7419,68954,27.0,15.0,1.0,128707.0,330447.0,1.0,25.0,34.0,37.0,11.0,2.0,2.0,0.0,0.0,100.869,101.294,18.0,13.0,0.0,0.0,80.619,89.362,21.0,12.0,308052.0,6.0,0.0,522937.0
7419,68955,2.0,26.0,2.0,119027.0,138945.0,1.0,3.0,35.0,2.0,16.0,3.0,1.0,5.0,0.0,97.127,107.252,0.0,9.0,8.0,0.0,78.757,93.297,12.0,7.0,286670.0,8.0,0.0,225429.0
7419,68956,0.0,19.0,1.0,109436.0,29164.0,1.0,0.0,27.0,0.0,8.0,1.0,2.0,1.0,2.0,95.789,73.52,0.0,11.0,1.0,1.0,75.677,67.377,7.0,10.0,242511.0,3.0,6.0,38688.0
7419,68957,15.0,10.0,1.0,103146.0,131559.0,1.0,12.0,24.0,8.0,4.0,1.0,2.0,1.0,0.0,106.669,95.721,6.0,5.0,2.0,0.0,90.143,81.268,15.0,9.0,243898.0,6.0,3.0,221614.0
7419,68958,11.0,22.0,1.0,133754.0,207886.0,1.0,37.0,25.0,24.0,7.0,2.0,2.0,0.0,1.0,110.392,103.062,5.0,10.0,1.0,1.0,95.107,86.36,13.0,13.0,317191.0,2.0,4.0,378849.0
7419,68959,1.0,20.0,1.0,100281.0,49577.0,1.0,3.0,41.0,0.0,6.0,2.0,2.0,2.0,0.0,105.126,81.571,0.0,4.0,2.0,0.0,86.025,77.616,9.0,15.0,314092.0,9.0,2.0,67221.0
7419,68960,18.0,11.0,1.0,111493.0,227921.0,1.0,29.0,26.0,15.0,5.0,2.0,2.0,0.0,1.0,100.736,82.516,7.0,3.0,1.0,1.0,80.227,76.09,28.0,6.0,213079.0,3.0,0.0,284349.0
7419,68961,14.0,13.0,1.0,76688.0,100881.0,1.0,12.0,23.0,11.0,4.0,1.0,1.0,0.0,0.0,89.037,87.582,0.0,5.0,1.0,0.0,79.07,75.479,19.0,10.0,142023.0,10.0,8.0,180838.0
7419,68962,5.0,15.0,1.0,136391.0,119032.0,1.0,7.0,38.0,9.0,14.0,2.0,2.0,4.0,0.0,98.57,92.025,1.0,7.0,3.0,0.0,78.015,89.883,10.0,18.0,260602.0,6.0,0.0,141173.0
7419,68963,8.0,12.0,1.0,129875.0,145961.0,2.0,5.0,27.0,4.0,5.0,1.0,2.0,2.0,1.0,104.218,91.099,0.0,4.0,4.0,1.0,90.972,74.934,17.0,20.0,256252.0,9.0,0.0,179513.0
7419,68964,17.0,14.0,1.0,94496.0,254866.0,2.0,32.0,33.0,31.0,10.0,2.0,2.0,0.0,1.0,96.174,100.341,10.0,2.0,0.0,2.0,86.215,,25.0,19.0,190673.0,2.0,5.0,
7419,68965,,25.0,,110357.0,,1.0,,21.0,,3.0,,1.0,,0.0,96.873,,,6.0,,0.0,71.97,,,31.0,232177.0,,4.0,
7424,68966,0.0,0.0,0.0,20974.0,18406.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76.708,79.048,0.0,0.0,0.0,1.0,63.639,68.509,0.0,0.0,15547.0,0.0,1.0,18052.0
