accession_id,replicate_id,Ni60,K39,Na23,Ca43,B11,S34,Se82,P31,Rb85,Fe57,As75,Cd111,Li7,Mo98,Mn55,Mg25,Co59,Zn66,Cu65
6951,13163,6.684665763,55735.22952,733.758471,58020.86868,141.8074683,10424.79427,12.37904893,9289.962348,112.3621946,117.9084754,0.582118017,1.268256511,24.64029058,5.181386305,90.5561274,8720.719953,0.54854606,135.4723009,12.29789455
6951,13164,7.27385906,63795.76949,869.5769584,57421.19326,121.2171567,11753.49301,13.41603732,8474.20423,132.5380795,113.8465566,0.372555531,1.323970654,24.36218347,4.032576082,98.26575067,8841.627039,0.488486273,129.445128,15.21984861
6951,13165,7.680938064,55282.78505,915.7770137,66629.8454,126.7521867,10128.97824,14.10466242,7103.851594,112.4211309,121.6319009,0.34927081,1.733216366,26.98566061,5.804926751,104.8849521,8828.58804,0.488486273,136.0286553,13.47791446
6951,13166,7.038181741,58174.25667,878.4057648,63087.44455,124.8702765,10453.48545,15.04443315,7505.176354,122.3322643,119.8266037,0.372555531,1.74334621,30.67521503,4.169981089,99.44136173,8859.407493,0.476474315,141.5921995,14.45725071
6958,13167,6.686656285,55529.2178,484.340812,62520.21877,136.7793931,8231.302211,10.96990576,8111.444857,115.3590331,113.3065914,0.696388286,1.104067397,32.50593042,8.330073363,115.7163731,9810.737211,0.575247051,107.8665841,9.708381183
6958,13168,5.218853686,60584.44726,538.2438918,44213.65799,109.7156313,12535.74465,14.27969569,11885.51295,136.2411208,103.024875,0.79281128,0.790987401,19.28398809,8.646582203,129.0954434,7880.376839,0.633056063,122.652344,13.53168181
6958,13169,6.462408666,49693.1629,456.2089127,58128.28603,147.0893976,8421.73521,10.93669717,7887.322044,107.0206994,112.1641784,0.68567462,1.04973881,34.00473543,9.316542557,115.8809492,9085.468931,0.619788421,105.2865186,9.418130612
6958,13170,6.268740267,74097.87322,560.7690839,53844.47472,111.8635489,11868.13471,10.75958466,10629.82486,152.6640126,114.2412929,0.524969631,0.867415753,18.33888174,8.611636432,103.7700831,8733.396951,0.560084031,100.9202539,10.53909834
6958,13171,6.187195679,62092.40241,553.883654,55129.91845,128.8750563,10178.31546,13.0177691,10844.94274,141.0265992,110.087064,0.610678959,1.287311277,26.38660549,8.207263939,99.96547046,8808.840947,0.500379642,106.8742512,11.60001422
6958,13172,5.99352728,68644.40041,741.3640739,52164.58798,116.0734674,11219.1303,14.61178164,11309.19714,166.30746,109.9832083,0.492828633,1.380314452,26.45343119,6.582784811,97.35161446,8733.396951,0.486164312,119.1791789,12.12046352
8365,13173,5.93012137,48282.59946,531.7788693,51683.0588,101.2987602,12325.43402,17.60337578,8633.481348,119.5258406,99.00953165,0.456661942,1.315619995,25.22423687,4.820760793,91.24793854,8909.951875,0.82514723,131.0550412,12.00528519
8365,13174,6.926780424,48592.93219,599.6726495,61424.71383,122.5752657,11910.41899,14.80336034,8483.896103,110.9490093,113.9163584,0.386406259,1.344712329,29.17584418,6.083281652,118.1218131,10318.70616,0.84287962,82.97997988,12.57746083
8365,13175,6.707515432,50902.84209,585.4026924,61095.76164,121.9162588,12510.90987,14.25253762,9906.403537,117.3755239,115.12502,0.526917626,1.107663682,26.11249442,6.46340886,119.235252,9999.296511,0.698656179,84.67674675,13.28487798
8365,13176,6.30885181,56633.65304,714.0552742,55419.30586,98.09787005,11776.17956,13.39187714,9933.425388,119.8679364,110.0889299,0.538626906,1.04301405,21.92174084,4.917973652,109.7764265,9686.787688,0.730574482,90.73662843,13.29528117
8365,13177,7.245711321,45575.46368,535.7922947,63186.23248,122.8576971,11581.48115,14.29843952,7601.825685,96.53211351,115.7293508,0.573754748,1.133523534,31.2939968,5.681967025,121.9053433,10692.33658,0.897258951,84.27275464,11.89085006
8365,13178,6.906847243,44733.42756,496.5499128,64155.8292,140.3684494,11773.10538,14.90663959,8550.485664,96.87420934,114.9235764,0.597173309,1.409361961,35.91749123,6.413556111,118.3380148,10219.1371,1.061579101,89.60545052,12.14052671
6959,13179,6.891355056,41964.98539,1051.308749,62133.35444,117.1903771,11347.23047,14.42006499,8647.843759,97.56973774,115.9261036,0.491486817,0.778671068,31.97626566,8.198257429,117.7756714,8265.855326,0.589214698,131.2220822,13.57097025
6959,13180,8.023917586,35791.0382,1250.886947,75203.37226,147.3581969,8242.647157,11.76785898,7301.823309,82.12623718,134.173731,0.563764291,1.0127501,39.06772401,8.34010548,84.07104546,9477.45958,0.67454924,101.2661438,9.434127488
6959,13181,6.699395305,30912.99406,597.2999939,63117.20402,122.4117305,8389.049144,7.298787423,6669.778924,43.27982698,112.4131913,0.318020882,0.396501218,15.68402832,14.05042275,269.7149475,7580.394152,0.307475256,165.8880737,17.50407128
6959,13182,6.852963106,54004.55055,1022.279193,64303.14696,126.9369035,8483.779841,13.56384101,9462.658814,124.3776497,119.1462731,0.40475385,0.964023444,29.29755786,7.813774553,62.42110586,8690.703571,0.619014062,101.454546,13.86329532
6959,13183,7.246480595,51559.08578,1072.827751,60683.21142,126.3567531,6528.882722,14.19034636,8898.140538,121.8195769,109.6809263,0.549308796,1.21530012,30.78572886,8.617269106,71.1503615,8162.593599,0.919716735,102.8675619,12.640845
6959,13184,7.371254433,47417.35019,1350.71824,63266.06303,144.6895052,6723.726543,14.87950226,8620.833315,106.2205179,112.4131913,0.679408248,1.174216861,36.91958152,8.472621422,91.83038381,8518.600694,0.543161135,121.2367694,13.96959535
6076,13185,7.133703589,36841.0621,1261.451891,68198.02527,127.3473528,7235.155462,14.04016946,8127.829294,93.92576494,123.8556823,0.659483838,1.043005042,44.92106045,8.434074972,126.9230347,10043.41731,0.880797211,70.05721509,12.83019746
6076,13186,5.489537648,46476.02673,646.8266079,54802.79206,99.96179713,9110.645869,13.59088403,10164.42858,113.526394,108.7489689,0.261304917,0.670891264,31.57084293,11.45549385,108.1497508,8934.860134,0.609567594,75.76914913,16.00367574
6076,13187,6.765338542,46853.31166,2321.202152,58614.60805,118.4899783,10185.71778,12.23179563,9329.852864,105.3940986,109.9110237,,0.727930603,31.79928608,10.29008942,79.35066701,10103.36424,0.49911842,69.02493786,12.28506009
6076,13188,6.648539869,42799.52707,740.5371294,63313.4746,135.7528203,7443.667844,8.704905064,8034.990075,80.23340576,117.8517321,0.298634191,0.567677224,26.06993195,15.59668755,138.6074759,9662.523702,0.451583332,66.8915649,13.35586564
7525,13189,5.931822106,53304.41902,531.1991421,53274.40627,102.3011226,9642.923675,16.04508605,7435.610204,135.0598754,105.2788179,0.288125498,1.414887248,35.64736136,9.588050466,81.24089858,9036.773295,0.75777459,116.8770795,13.40489854
7525,13190,6.159570947,55836.136,573.7371903,56288.05899,117.5310644,9362.741873,13.88463337,7779.869684,138.7324756,107.6112791,0.29806086,1.529816655,37.52963471,9.367805905,87.56918972,9710.519589,0.938891044,117.9620144,13.27641708
7525,13191,7.184440735,49922.45917,767.8960046,71745.07619,115.6273217,6813.696569,9.638226386,6610.965718,109.569734,125.4228012,0.307996222,1.281607766,34.25737489,11.64225454,90.90030867,11638.33525,0.601639716,106.8167739,9.456235134
7525,13192,6.076753187,54264.50694,517.8270329,55384.93776,115.8277156,9321.120663,13.1117128,7989.976473,132.0529339,105.4908598,0.278190136,1.187925812,29.22832662,11.30976996,86.23340267,9388.484248,0.591230724,116.6798186,14.44988104
7525,13193,7.256906276,51303.97182,608.7994925,69670.27971,136.2679008,7798.39348,10.7743265,6727.362907,116.8345965,126.058927,0.327866946,1.117422898,32.86738842,16.25256616,92.67857518,11337.18275,0.538144867,106.8167739,11.51193842
7525,13194,6.780704152,48295.90759,459.2845704,64501.69745,134.364158,7500.954104,10.61601747,5914.555423,99.94063517,115.7748934,0.337802308,0.875974562,30.42525942,13.55668803,121.1308393,10651.34639,0.568330942,113.8195356,11.42628412
267,13195,6.070069832,51527.68476,757.6380691,58585.43639,121.8476223,11710.16078,20.78118131,9133.091998,125.8236446,110.0656661,0.2039885,1.352988527,27.94929374,7.632858966,87.00856474,8288.440592,0.647241131,132.7665268,16.16663037
267,13196,7.340776882,45930.94248,658.4120915,68243.54453,117.7954585,10698.68925,13.23321614,7593.651699,109.2573903,122.8455679,0.281698405,1.25083982,25.33693793,9.78008087,115.1657233,9181.041887,0.741364168,126.6840161,11.75656431
267,13197,7.526495604,49917.19154,906.4332465,74926.36878,126.7479134,9090.971109,11.53823448,8128.165884,106.1354503,135.2291937,0.330267096,1.262403825,26.73537375,9.912264896,103.0805712,10298.66872,0.561252184,108.7510966,10.66217445
267,13198,6.783620714,48530.40606,787.5021983,66006.42237,110.0680764,11068.91442,14.55742055,8323.431213,115.5643399,121.0623258,0.417690738,1.243130484,29.91098844,6.769051729,89.25117029,9681.723705,0.83316318,117.4553791,10.86804977
267,13199,7.448298247,43906.43812,578.1029817,68589.98844,112.1412765,11774.59224,15.49319167,8301.735066,102.1936068,122.6474299,0.339980834,1.220966142,30.28002011,8.135465668,93.87229687,9633.905779,0.668157362,125.0060821,10.3479437
267,13200,7.927257059,45065.46687,646.1511587,65600.92552,111.3873856,10913.46076,16.22591812,8429.939575,101.0688674,119.9725668,0.485686905,1.060033746,31.91152857,7.113345005,91.95815375,10147.71409,0.703017746,117.0358957,10.62966782
7515,13201,7.425109951,48478.10908,2594.791024,67069.69579,131.9896486,7954.967102,15.06729622,7608.581148,116.3614541,122.8805988,0.304441295,1.245582895,33.6626836,7.465449107,115.4192915,9794.243403,0.507146364,131.4590334,13.81544085
7515,13202,7.554675628,52149.34519,2456.216362,72521.7737,131.9896486,7351.402034,11.22301272,8086.288869,121.101925,131.441952,0.245894892,1.054866483,33.89044195,7.364497291,109.7331861,10451.79351,0.548521941,103.2603839,12.00528519
7515,13203,7.634408352,56218.84163,1948.07211,74040.63935,120.6923891,8481.677535,8.101684028,9010.822194,113.8812593,136.2765985,0.316150575,0.802732921,21.28401747,9.179137342,141.1256768,10562.20673,0.485867495,109.7242577,10.8817403
7515,13204,6.996546557,56234.35827,1839.263687,65236.09194,122.0104027,9501.282361,12.80662801,10066.60451,116.1659708,128.6217415,0.339569137,0.846910169,24.44985849,7.070366075,121.6242811,10018.02732,0.524878754,294.2678546,13.97148875
7515,13205,8.003172202,48795.6829,2197.796358,71127.78805,141.4040315,7954.967102,10.1213673,8342.031386,103.5817312,129.7296814,0.281022734,1.148608448,28.51534497,6.868462443,104.6956859,10177.73215,0.539064666,111.4210246,12.55665444
7515,13206,6.069653637,62479.28709,1574.266124,57140.21313,112.1253006,10061.80883,12.50826571,10585.81007,134.4558802,113.8156366,0.362987698,0.859840095,23.27690301,7.871749009,102.7714905,9045.010893,0.563890013,116.5921236,15.32390389
8374,13207,7.294470533,47549.88573,824.1355949,64765.49711,129.7216253,10777.7698,12.55099068,6992.103554,109.2884768,117.8777215,0.40475385,1.168484314,36.28549127,5.069201406,109.3062151,10372.39454,0.696221505,120.5773619,12.44596162
8374,13208,6.929747006,42600.9719,571.1396381,66377.31482,153.3917609,9837.998219,11.41283928,6992.103554,91.90049523,118.6583686,0.346931871,1.268803899,30.35868848,6.298240112,101.6334765,10151.11941,0.856054457,117.75133,10.99319457
8374,13209,7.409646383,50467.50836,605.9919831,68129.11914,139.7002119,10134.03165,9.063444182,7646.656642,88.02017528,124.4156415,0.289109893,0.848417065,22.58137741,8.817909442,135.9702807,10349.77531,0.449699493,108.9906311,12.8888784
8374,13210,6.584219455,64086.45537,846.6672561,60819.25474,133.4345877,9348.197454,16.97829521,10094.7032,168.6253962,113.8769048,0.462575828,1.496194959,38.70538673,4.571800016,58.42019702,9872.804475,0.742275067,114.831097,13.76585363
8374,13211,6.325073791,55698.9806,878.1440713,56932.16165,150.2589488,5550.357678,15.98632839,8118.439061,133.4346103,104.8994624,0.462575828,1.778045223,43.48047456,3.374490479,61.50314842,9810.847439,1.075486138,115.3963034,11.70186142
8374,13212,6.785777193,56068.97565,780.5068725,57406.34166,141.6727232,9245.931361,16.06986244,8859.425569,126.1838566,112.1204487,0.433664839,1.498105809,32.9726932,5.375294569,64.85455907,8950.333054,0.627141161,119.4469492,14.53652883
8376,13213,6.244236769,34971.87896,480.4064287,59254.40048,161.2403672,11449.12345,19.66746938,8100.466156,82.86179957,108.4584551,0.373292739,1.115435948,33.51717854,9.695671506,87.82347156,8231.175341,1.484772441,61.7989972,11.90541085
8376,13214,6.019623935,43059.16401,642.066412,56433.5412,134.0355743,12665.44568,18.67904145,8731.772844,98.56476768,102.4545049,0.348406556,1.215028443,23.98653045,11.77366775,90.21106985,8573.334002,1.234514186,65.58401374,13.03462398
8376,13215,6.657524382,41635.21766,676.8811775,62151.26518,137.4700664,10760.80838,16.5786321,8594.957153,91.94885336,110.3952133,0.373292739,1.391578776,23.84946456,11.92658854,103.6281045,9463.315425,1.867849323,62.90009292,10.88327827
8376,13216,6.190329689,55705.30863,576.5437167,48683.87493,120.0264617,14188.93131,14.7814904,12697.47337,100.5192144,98.19363707,0.223975643,0.713444421,15.79912805,10.74638533,101.3250229,7177.031541,0.626344683,225.9310778,18.43732473
8376,13217,6.028608449,41079.43233,562.8231523,51234.38583,122.285996,10532.11738,11.84990302,8702.455196,74.07802198,97.99996125,0.174203278,1.068355859,14.83052911,11.90315713,106.8819995,7536.713152,0.9129533,115.408595,14.61162852
8376,13218,6.055561989,50753.95102,479.5663941,46089.10772,113.1574774,12851.53737,13.15283075,9912.296805,87.50080231,89.86557712,0.211532552,0.796739963,14.39191827,12.20159932,88.1087156,6622.752955,1.073733743,68.26793455,15.45853837
8378,13219,6.294561379,51012.75685,968.3263109,57417.28249,123.4533982,10223.22093,15.14665742,8631.15596,108.2847454,110.6977339,0.215603452,1.129572932,26.97826336,6.221401338,111.9086827,9453.743851,0.529574331,160.8002409,15.21406951
8378,13220,7.135815651,49636.00941,570.767978,63652.67472,129.0751377,8817.438978,12.77706217,7926.075614,97.51005161,121.0229037,0.204255902,1.070893819,28.50591135,6.271481615,108.7233674,10716.19729,0.516258149,144.6548888,13.63603912
8378,13221,6.987359015,39612.96316,812.0960335,59850.10119,119.855485,7937.934559,14.72899495,7269.621499,97.7511377,109.8042096,0.782980956,1.259970962,32.72221978,5.468766309,106.3008784,10227.63172,0.580790418,154.1741137,11.993031
8378,13222,6.551886215,43670.10384,650.440396,58069.12406,118.5062675,9075.99699,11.35360027,7717.543894,93.15195687,107.9178805,0.272341202,1.02117957,25.43024674,8.183117353,126.7941044,9697.049507,0.666833442,167.5196938,14.78707305
8378,13223,6.848799487,40919.65487,601.9135639,61730.67891,129.1875725,8846.959381,10.13470775,7203.227992,86.83735577,112.385502,0.340426503,1.037479324,30.86867356,7.775320807,144.1638659,10273.55688,0.625860573,159.1203777,13.04195708
8378,13224,7.155609869,40303.36748,886.1421521,65675.25727,124.3528765,8281.999946,11.04674621,6992.826031,83.82377963,115.8603188,0.453902004,1.017919619,30.67517148,5.48593669,106.579207,10875.46967,0.576693131,145.2148432,10.05298187
8412,13225,6.630646284,49253.19907,659.065785,61926.74629,153.4196289,11036.60143,17.64004282,8968.376696,94.31102958,112.7895826,0.286882953,1.221291426,36.2849483,6.378142749,95.66503438,9694.130261,0.309988826,114.1077135,14.73848838
8412,13226,7.336643155,45566.64963,841.8311981,66809.83204,162.5705788,10271.33214,15.77148848,8181.902327,91.02272413,122.9842039,0.26297604,1.319413904,34.33122688,7.002149666,97.99551399,9891.817412,0.286143532,110.9046899,13.97477707
8412,13227,7.222157176,40050.39615,917.296746,65150.59473,173.7550731,9671.183202,14.54803027,7877.588124,81.62632625,119.1843905,0.346650234,1.669987418,38.85734816,5.270343161,118.5429605,10282.52928,0.326879243,127.3201856,14.39652809
8412,13228,6.92640173,48396.84144,581.6919129,62621.92082,140.4275396,12769.30657,11.30030486,8764.841872,95.15262755,121.5013499,0.39446406,0.823085641,21.59947565,9.317290255,118.5891086,9400.396995,0.313963042,118.7120598,13.99757442
8412,13229,6.840537246,40389.19557,684.0474836,63088.49348,141.1053877,12305.69945,15.43781806,7303.540877,89.96421948,111.9554772,0.39446406,1.670940063,31.83480507,6.967898858,92.44620363,9691.332802,0.580235495,120.1133826,12.1851849
8412,13230,6.611565288,53356.22847,788.0511525,62295.88209,132.8582354,10767.75164,13.24671564,8906.130609,113.7545454,112.3261907,0.430324429,1.173659155,32.72483372,6.407041868,103.8447871,9889.019952,0.383511817,128.3211304,13.42764061
6961,13231,6.928252091,68319.15692,888.9159145,61274.7109,129.5048461,9324.232024,8.378128742,8216.479114,113.4695315,116.7425104,0.382682307,0.705201479,17.43042031,11.53102878,69.08746937,8527.146413,0.738504684,94.27426726,11.70099061
6961,13232,7.798121261,56090.5936,826.7712255,66676.7484,128.9697021,8131.831003,9.307556654,7876.354625,109.3260792,122.2501604,0.492020109,0.970771006,24.90362053,9.259629616,77.95930146,9305.498781,0.918290469,98.02855224,11.69037266
6961,13233,7.378537308,50229.87055,685.4162075,63700.4825,138.9233804,8242.663149,11.3655756,8465.769169,106.0811018,119.2996336,0.396349532,1.111015588,29.70253552,8.891828013,83.51829915,8906.107999,1.31105326,102.5128371,12.06200121
6961,13234,6.928252091,59408.51179,809.8129166,60214.68468,121.1565998,9220.088024,9.61294011,8101.422165,121.8262205,113.2018782,0.341680631,0.777810376,18.45573915,9.748536624,71.91825047,8386.18496,0.717299181,93.64855309,10.35250984
6961,13235,7.818588771,54634.21069,663.4133383,67104.35559,150.9106058,8286.613827,8.749899907,8091.32945,112.4489338,123.3320202,0.300678955,0.874290691,24.41738685,8.943858484,77.56955624,9295.284183,1.014176221,91.24998214,10.33127393
6961,13236,7.685549956,60559.00015,981.7572893,68061.47634,135.7125164,6722.542937,12.28172597,8715.059224,142.0462677,136.9044435,0.396349532,1.61231537,30.87583853,7.755231353,96.16450605,9476.082567,1.627291845,118.2599768,13.38924607
7344,13237,8.892557049,45714.5491,801.484216,87406.75755,140.5763712,6960.89353,8.558000047,4822.591972,94.71865664,144.1885119,0.377543756,0.762010948,32.11447908,8.018807971,129.5462977,13817.84406,0.510040589,103.75923,8.402687197
7344,13238,8.167901643,52308.42023,639.3342301,76066.84693,130.4564756,8344.544963,9.144674697,6214.426145,112.0028317,133.6924364,0.268254774,0.692473827,32.11447908,9.432396858,97.01988309,12575.86476,0.425727757,101.1948384,9.901637513
7344,13239,7.567472878,63254.90114,615.5381932,76197.87531,113.9239729,8534.378285,9.451980466,7174.209739,127.1637848,132.3141639,0.258319412,0.68474748,26.82480835,9.395336475,83.53678257,13040.78267,0.398664379,106.2249912,9.987291817
7344,13240,7.702051739,57980.22672,564.2608925,71467.85912,131.1578545,8850.090388,11.15613064,6849.678596,133.4416359,126.8010737,0.258319412,0.633560433,28.90013537,9.178268519,74.85416675,12054.89291,0.453832035,104.2523823,10.46695592
7344,13241,7.267258496,55036.59084,559.7333279,70666.52854,122.4407167,9717.029731,13.1117128,7740.41301,130.0674344,125.5288222,0.288125498,0.654807887,30.47352283,9.808295027,84.7139449,11577.88493,0.361192009,108.4934915,11.40915326
7344,13242,7.867687261,51353.61333,644.3882556,75677.01043,129.7550967,7767.938937,12.94409148,5892.854253,127.7605823,130.7238494,0.377543756,0.785189988,36.92151563,7.013942163,93.07096263,12568.17108,0.557921951,110.4661004,9.678936323
6962,13243,7.689809964,47123.30381,622.9228351,69556.54524,134.9343488,8081.037081,15.01524923,8813.055817,106.3381992,127.6667354,1.029596924,0.965118603,39.36232223,2.122414519,80.14155301,10299.52377,0.456602225,84.51189526,9.122180151
6962,13244,6.824069769,52672.20474,716.8778033,62074.84993,114.551238,10753.70996,17.61363278,10590.83187,123.7815895,118.1617669,0.73677578,0.871882602,34.13109416,1.996969767,66.00111206,9865.218724,0.421478977,89.10609438,10.40989004
6962,13245,7.750921036,47247.81474,747.1723473,69353.86931,135.2110426,8274.408762,14.19526753,8975.975928,101.2835205,128.5672061,0.831234214,0.802585575,40.35518797,1.920411573,82.25983195,10388.82013,0.385322692,84.51189526,9.587487086
6962,13246,8.117587472,42057.13787,767.4152453,72312.53047,140.7449189,7043.390829,11.71402422,8318.147556,84.12504954,130.3681475,0.613979817,0.835344169,40.26978017,1.798656372,95.00666834,11238.15032,0.478295996,85.6871555,8.213208463
6962,13247,7.516661925,41319.25753,825.3518156,67599.04206,144.4341697,6689.451591,11.32000704,7345.750163,83.7451572,121.6635974,0.642317347,0.970158387,42.94945005,1.724865341,76.57392533,10205.15374,0.482428143,75.7508644,6.709076742
6962,13248,7.649069249,48275.54018,1046.208814,66205.77236,128.2014661,9265.438628,15.63289778,8434.958201,94.42435315,126.866317,0.802896684,0.982757846,38.24134479,2.066148858,73.46154181,10113.82792,0.4896594,86.2213647,8.840831771
2274,13249,6.60137176,51431.06064,496.9227987,60573.93131,142.5673123,8389.902108,11.92468978,8642.377398,106.4765997,109.5063681,0.295036302,1.06681888,30.04374365,5.075278414,80.89051524,9392.184589,0.624836252,101.4450736,11.01836517
2274,13250,7.116021433,49107.03786,775.7260268,65968.14221,139.4191383,7104.237662,11.44736124,7779.261802,113.5051865,121.0229037,0.340426503,1.211886688,34.23968344,4.445697782,68.10802016,9801.60254,0.889111257,103.5915655,11.42679656
2274,13251,7.185301196,49747.69246,788.3852004,69908.77598,142.5673123,6756.100496,10.26256361,8049.511431,107.9602064,125.4905252,0.385816703,1.025254508,32.75277274,4.990857375,82.26154092,10317.52779,0.530598653,101.4450736,9.635267939
2274,13252,6.640960197,57558.39898,660.8892377,59173.606,116.4824413,9309.106379,10.5438465,9563.470423,133.0146149,108.2157219,0.260993652,0.876111762,22.64992741,6.426015043,78.14846388,9057.028605,0.773362902,118.8036603,13.72886443
2274,13253,6.680548633,45999.20312,638.986858,60092.69275,128.4005289,8313.556238,9.529523353,8467.509991,105.9017021,110.8962948,0.317731403,1.082303646,27.54858528,5.319956342,77.95260306,8998.400737,0.757998076,114.4173507,11.16688567
2274,13254,6.829005269,52279.85183,732.4236155,64577.67834,139.1942687,8429.60196,9.623284316,8487.147508,106.1891509,119.434416,0.260993652,0.955980555,25.6644861,6.179906251,77.58149837,9858.276146,0.824578988,113.7640706,10.96266998
6085,13255,7.498831625,56721.76079,796.6386114,65266.76945,131.2765897,8735.501255,12.04550213,8712.476116,97.22625552,125.1158065,0.478138254,1.280355442,27.64515804,6.77523806,111.6784289,10005.58077,0.416299097,115.8093197,13.35924855
6085,13256,7.498831625,57558.46432,901.4229584,63142.83327,129.5819694,8942.960148,11.87866692,9567.124771,114.3532079,121.779385,0.418370972,1.153653601,30.47805409,6.046338041,120.3542738,10103.49186,0.402389342,114.3079024,12.57273989
6085,13257,7.508372123,55739.99121,1001.956947,66697.40489,138.5069699,8097.247619,11.40040599,8962.448498,109.1127422,126.5986605,0.549858992,1.237486398,33.07216197,6.058111757,108.5634314,10482.0814,0.388479587,109.0028947,12.11679284
6085,13258,7.556074614,51331.85516,968.9082414,68915.96726,122.1256398,7615.646617,9.086957746,8529.689988,120.1749835,127.6181226,0.418370972,1.281308087,31.50918484,5.528294562,89.65424291,10476.48648,0.669655349,98.29278476,10.82874243
6085,13259,7.651479597,54372.62671,1069.182004,66035.95851,106.5351326,7793.468525,11.01112383,9291.463529,128.165826,123.5402741,0.370557147,1.572817585,28.52433267,5.710251983,87.23146707,10003.7158,0.64978427,113.3069576,11.7064405
6085,13260,6.897780235,71829.21983,894.5703397,64658.72596,122.9164626,9757.977228,10.43276177,10511.68444,139.1239521,127.8961578,0.466184798,0.797364215,22.68487644,7.877685959,104.9061936,10317.03128,0.497770519,120.1133826,13.08568032
6967,13261,8.494016596,38897.33464,1243.752429,76823.42731,158.5096505,7108.544549,12.65349713,7208.216906,79.03090062,136.0192855,0.560356235,1.011551345,38.67671796,6.798947187,109.6927679,10563.93725,0.453613364,81.02998414,10.87278983
6967,13262,6.518901894,59052.98833,877.1094969,57060.58215,110.3466912,15861.41775,17.51307736,10700.29622,129.2320963,112.1200184,0.437351208,0.82455857,23.63518485,8.561703648,90.91320197,8348.390948,0.575314511,88.64283979,14.25991869
6967,13263,7.429706083,46077.28434,949.9872929,64013.19523,138.1741788,10393.38005,14.43268771,8196.293684,103.4380154,121.660055,0.505687334,1.075208461,37.90508626,5.146531206,115.5286899,10053.20735,0.856517917,89.47712534,13.08132526
6967,13264,7.265966004,50485.23385,935.9269228,65596.74053,141.5991003,9993.046699,9.918323567,8374.934736,105.9851482,124.0204765,0.28701173,0.900151394,27.4193513,6.362967726,96.20553187,10041.9713,0.585456273,84.26284065,10.92587962
6967,13265,6.774745767,54343.65599,845.3395005,59385.44645,120.6214558,12597.60213,13.03854584,9686.987659,116.6883397,116.0540541,0.191341153,0.75891217,21.32028973,6.712827787,88.17472894,9213.567399,0.5928321,92.70998185,11.09576696
6967,13266,7.235264739,51120.48389,995.4956662,66827.60981,140.8498987,9004.156429,12.42777893,9716.256532,119.1569649,120.8732479,0.300678955,1.245292315,31.70032172,4.25124828,109.0978937,10040.94984,0.781837668,105.3285508,13.17688689
8387,13267,6.373852226,51960.84276,1182.469998,60581.81151,120.4026766,8624.399021,13.6700462,10577.30217,106.9468656,116.9126094,0.496169028,1.347068076,22.21224254,7.200369517,127.4307902,9153.043175,0.745389387,124.5601972,13.49866692
8387,13268,6.592953396,57522.61834,1221.03817,57280.22153,109.9372122,10536.24624,15.71487306,11691.67095,125.3556035,109.0587861,0.364532347,1.662587046,22.66872954,8.320268484,92.93148407,9111.392257,0.915390475,120.2421104,13.87119507
8387,13269,6.373852226,54404.87167,1063.96444,55809.04671,112.1299762,11561.45422,14.28854321,10966.82007,114.1759506,109.2576171,0.516420825,1.392474865,23.61282766,8.17353013,106.5942721,8914.312304,1.013970988,128.6568437,14.39711716
8387,13270,7.031155737,49795.52733,1081.309345,60162.19462,122.8944539,9739.977937,9.996931294,9326.959958,104.0225373,114.6260533,0.445539535,1.207354879,29.06992227,8.492482247,94.04535385,9389.742294,0.6820162,106.734249,11.06627727
8387,13271,7.100869746,50782.55749,1185.055574,63376.23864,117.4125439,10000.04539,10.12315517,8814.759263,103.0053796,119.696243,0.425287738,1.081613001,24.53617637,9.01625665,90.9898762,9577.679362,0.670951041,106.6235288,11.70176646
8387,13272,7.170583754,48358.71127,1432.301259,63563.40588,124.190178,9713.87078,13.27875217,9106.130916,85.94074299,118.5032571,0.445539535,1.110719917,23.22896359,8.644315682,114.4833314,9433.424964,0.636749638,113.9310604,13.37814311
2290,13273,7.587958176,38976.0027,860.253364,69876.34545,150.336971,6678.229127,11.41584906,9947.348666,87.31192422,127.6667354,0.48173801,0.742108169,27.24508987,8.575440149,106.5921676,9956.54455,0.538212125,84.83242078,13.35322693
2290,13274,7.272217635,44897.41583,879.3794125,65502.00821,142.2206192,6983.825445,12.0228485,10137.93446,100.5553935,121.2633882,0.585642287,0.963858657,30.85356964,8.336541687,102.2905749,9823.614736,0.585731814,78.84927776,12.3793287
2290,13275,7.170365847,44914.76571,867.6524922,60767.13188,141.113844,7298.054426,12.1932343,10013.95123,100.5237358,118.2618192,0.528967227,0.793765953,28.66499463,8.02569697,107.837121,9004.726492,0.65907742,85.25978814,14.17562989
2290,13276,6.976847451,46934.49626,1028.478827,63192.11371,155.0407658,6534.063633,10.69170938,10415.6159,100.7558923,117.5614531,0.472292167,1.045755144,33.38377587,8.188037238,96.03793572,9652.125129,0.564038043,72.22508369,12.68231926
2290,13277,7.587958176,44849.44851,1029.176858,65658.8529,148.4001143,6046.318098,9.062395103,9651.223433,96.30270975,122.1638589,0.48173801,1.098672874,36.75738418,8.354067057,105.1706909,9695.758579,0.525815685,78.20822672,12.5091818
2290,13278,8.769438912,51229.10268,989.3890929,77765.42956,152.734984,5297.866101,5.207416222,9955.545904,79.42915804,142.4744759,0.17002518,0.86936271,18.25591837,12.97430796,94.31915676,10869.80282,0.476229923,76.49875728,11.76252648
