accession_id,replicate_id,PC3sc75,aLRL0,LRL75,Branched125,Basal75,MRLpTRS75,Apical75,Branched75,aLRLpMRL0,noLRpMR125,MRL0,MRL75,MRVA125,aLRLpMRL75,PC1sc0,LRDpMR125,TRS125,Straight75,MRLpTRS0,aLRL125,LRLpMRL1225,Depth0,LRDpBZ0,PC1sc125,MRVA0,LRDpBZ125,aLRL75,PC2sc0,TRS75,PC1sc75,Depth125,MRL125,LRLpMRL0,noLRpMR0,Basal125,MRVA75,PC3sc0,PC2sc75,aLRLpMRL125,noLRpMR75,LRDpBZ75,Straight125,Depth75,MRVL75,Branched0,Basal0,LRDpMR0,Straight0,MRVL0,Apical125,MRLpTRS125,LRDpMR75,MRVL125,LRL125,Apical0,LRLpMRL75,PC3sc125,LRL0,PC2sc125
6959,21112,-1.192614354,0.15022675,3.78390675,0.838316,0.15044675,0.583085366,1.918985,3.05655825,0.03619891,7.0,4.0747975,5.12599,0.85744075,0.032667971,0.352226158,3.48536025,2.712115,0.89699425,0.717982162,0.106217621,0.439799945,3.56529225,7.366959,2.279168916,10.672035,8.340822,0.167479768,-1.468942092,8.90989675,-2.833725195,1.70805125,1.9270025,0.402384433,11.0,0.2741785,-1.40363,0.335786186,-0.900998514,0.068264872,22.25,7.25928975,0.896712,4.562373,4.5984075,1.491222,0.267058,2.69260325,0.8912865,3.6337125,0.814508,0.734854551,4.3346105,1.7238675,0.7851125,2.3165175,0.736040818,-0.155036246,1.65249425,1.449243899
6076,21113,-1.487893198,0.105457091,2.1391715,1.0389225,0.23267775,0.729057312,2.1667675,3.14921475,0.027756756,5.5,3.8387025,5.54866,-1.956713,0.020211492,2.111914386,1.89460475,3.035404,0.870465,0.871067685,0.047982547,0.090775683,3.0247755,4.82844425,2.835506253,22.49617425,5.67914475,0.112517959,-2.075577043,7.6878315,-1.701113041,2.317665,2.76812,0.153523798,5.5,0.22523825,-1.85805275,0.515913452,-1.959959176,0.017489446,18.5,5.85427875,0.84193825,4.81961675,4.8324775,1.1572655,0.3246595,1.43364075,0.8555755,3.28692,1.50395925,0.918254515,3.3227895,2.3353425,0.267284,2.3567775,0.38274498,-0.412497104,0.580014,-0.513857662
7525,21114,-1.910583745,0.141943538,2.44523175,1.18174525,0.2320395,0.689986571,1.850265,3.265958,0.023487481,5.5,4.0626425,5.3482625,-10.44914875,0.019091981,2.690188531,1.948165,3.4758515,0.8626215,0.913500714,0.150825031,0.247199371,3.5271,2.6236495,2.263556093,11.20513025,4.4809035,0.101613042,-3.022237491,7.79349425,-2.232621495,2.31107525,2.78227,0.107056912,3.25,0.37250975,-5.58676675,0.645782986,-1.113637791,0.054751682,23.75,7.27275425,0.8524405,4.56869525,4.614045,0.86458125,0.558971,0.7819955,0.89028275,3.6166475,1.228015,0.809421347,4.46226225,2.371685,0.6935815,2.63909025,0.461226193,-0.348368403,0.4613165,0.213064475
267,21115,-1.461040275,0.151721857,0.557657,1.2686145,0.150447,0.874978519,1.5785825,2.012093,0.036349402,7.25,3.7103475,3.7411225,-3.8021225,0.014252303,1.649503916,3.26915125,2.4742745,0.880897,0.792279177,0.040087275,0.136020457,3.063109,8.08876025,2.619680352,19.70987475,5.700306,0.053776576,-1.738100739,4.2987795,1.089850244,1.90165475,2.16889,0.281689706,7.0,0.293773,0.9847925,1.018195603,-0.935873827,0.018653072,10.0,4.96238425,0.890675,3.25105875,3.285785,0.9825085,0.31468275,1.862212,0.87713225,3.25528,0.6065025,0.883486124,2.66185025,1.927415,0.3053845,2.41315625,0.144235178,-1.783465843,1.062053,1.052192273
8374,21116,0.254213337,0.283230705,3.220314,1.59676875,0.07851125,0.589449503,2.020715,2.40913875,0.045949043,8.25,5.567445,4.508365,14.4228145,0.074813732,-1.068521082,3.25984575,3.92888225,0.8728495,0.683012378,0.166370837,0.494367702,4.98156825,6.093571,0.977205228,0.7149,5.2545215,0.338344214,-3.307921643,7.728679,-1.423077006,2.066263,2.5668,0.521463906,11.0,0.13434625,-5.2695625,1.151063014,-0.739162068,0.060525251,9.5,3.94816475,0.84568125,3.89879675,3.930655,1.70389375,0.29980375,1.87992625,0.89761925,4.9843225,0.835685,0.70650843,2.1074055,2.1665025,1.36208225,3.5637475,0.708118425,-0.70949841,3.11553775,1.311461891
8376,21117,0.358182007,0.11656729,8.4469195,0.89800275,0.11080625,0.384738745,1.9586075,3.21829625,0.028871225,5.5,4.064595,5.28771,3.52146,0.079878667,1.072878652,3.7708215,2.363319,0.85985525,0.821257116,0.158120472,0.610112316,3.489212,5.2629065,1.741248763,4.110745,6.11045675,0.421533665,-1.861795524,13.7346295,-5.055070197,1.15541875,1.46958,0.222323205,7.75,0.15384725,0.40606025,0.124222625,0.116804821,0.107817897,22.25,6.78685125,0.802371,4.3682665,4.55127,1.45992175,0.12591075,1.902624,0.86504725,3.5171575,0.41773,0.632019405,4.23727525,1.1798725,0.893739,2.4787625,1.600913307,-0.389208106,0.9033965,3.143816473
8378,21118,-0.312132858,0.327903512,7.908741,2.500107,0.09406725,0.431416021,1.9585625,3.62331275,0.068378215,18.0,4.7766675,5.6759425,-23.177175,0.058454747,-1.468438462,5.381778,6.37413525,0.82911975,0.579499633,0.160548075,0.856831133,3.98420275,5.26364675,-1.581446275,13.34433525,7.22482525,0.334968145,-1.45537296,13.5846835,-5.032254261,2.50075125,3.4152075,0.735362759,10.75,0.222608,1.3787085,1.068597362,-0.274136515,0.048773836,23.75,6.5874255,0.79209375,4.70214675,4.7126075,2.06088575,0.09778675,2.24807675,0.86233875,4.1174375,0.6924925,0.541273221,4.192507,2.73001,2.95892775,2.617995,1.381059576,-1.958279648,3.52496275,2.582117649
6961,21119,-0.859075946,0.229717152,6.08498575,2.106066,0.16731775,0.473090704,1.6843125,3.15130225,0.052549676,15.5,4.322975,5.0029325,-4.838815,0.046295221,-0.430268211,4.50013525,5.445447,0.89051925,0.627420726,0.128124672,0.583253576,3.67000275,7.183609,-0.581924453,8.48167275,7.37890725,0.239143464,-1.22631466,11.08791825,-4.034649324,2.9748195,3.4593525,0.606311275,11.5,0.187364,1.83898625,0.782215578,-0.048336587,0.037618942,25.0,7.95347,0.87015225,4.44497475,4.4533425,1.610278,0.3114145,2.64423675,0.8697135,3.756665,1.1659225,0.636912098,5.0494935,3.0105075,1.9860945,2.4012825,1.167885517,-1.28671651,2.64174725,0.884201893
6962,21120,0.004965765,0.239380585,4.1381915,1.015475,0.1134365,0.49398819,1.4924075,2.130656,0.062830546,8.25,3.764995,3.7365,1.508005,0.074767714,-0.375861676,4.51976175,2.6585975,0.893879,0.616945762,0.097229634,0.450749142,3.4194335,6.739438,1.499014016,1.11612525,8.14470175,0.280862149,-0.724308264,7.8746915,-1.898758779,1.58731725,1.830125,0.643708449,10.25,0.076426,-3.08809925,0.678369995,0.73625116,0.052947158,14.25,6.6641295,0.87986,3.3177855,3.34403,1.51235875,0.08037125,2.707698,0.91174125,3.43013,0.738224,0.698537721,3.78101525,1.609895,0.8284725,2.172265,1.068787109,-0.762366664,2.453651,2.04952465
2274,21121,-1.111590126,0.098513579,1.48885675,1.07788525,0.15384775,0.77837936,2.302745,2.71525225,0.021625541,8.25,4.593,5.171845,-8.41068,0.02519007,0.675164672,3.99554575,3.0963715,0.901556,0.830708295,0.114420429,0.504169026,4.05732475,6.65820275,1.599345685,12.7476,7.45975425,0.128905802,-2.876667013,6.66070175,-0.808590371,1.73645875,2.087975,0.204027275,9.5,0.25916725,-2.608995,0.342539723,-2.262946541,0.057489535,13.5,4.747354,0.8506015,4.63543125,4.661235,1.46550325,0.12187175,2.06932075,0.90634525,4.16319,0.7509225,0.690489179,2.59495575,1.771165,1.0083965,3.005625,0.288192526,-0.74447129,0.935879,2.025345138
6085,21122,0.145270413,0.072926781,1.0631425,0.72302025,0.100962,0.73861862,1.568474,1.471269,0.018952144,5.5,3.62757,3.140705,-10.3131675,0.08529036,1.776453723,3.477014,1.88513175,0.90101475,0.866288979,0.062443907,0.296047085,3.317861,7.637408,2.791894667,-0.77453625,5.8096965,0.158376088,-1.827885817,4.2038475,0.971264762,1.19348625,1.41374525,0.158764768,8.0,0.15253225,7.16360225,0.072785197,-0.246792408,0.039495488,9.25,6.29814775,0.86980525,2.8061495,2.8582625,1.0748075,0.2319075,2.19053175,0.91536375,3.32127,0.3042,0.792663479,2.7027345,1.223934,0.4713865,2.320855,0.365777694,-1.472710921,0.58341425,2.356920201
6967,21123,-1.308271561,0.189235742,1.2782725,0.9206395,0.192173,0.808589131,2.195605,2.660507,0.037587186,4.75,4.8541625,5.048285,-13.5934245,0.020160072,0.168614521,1.78943775,2.809906,0.894464,0.781278226,0.063250607,0.147183818,4.27316425,4.5834075,3.078296504,11.1033625,3.58893225,0.103149466,-2.582729569,6.3265575,-0.378224739,1.89801375,2.397755,0.29501121,7.75,0.2609335,-9.86032275,0.005911055,-2.149345761,0.025127608,11.75,4.445529,0.81701675,4.438402,4.5213875,2.11046375,0.27943875,1.5698225,0.9076705,4.411005,1.216182,0.881353668,2.309055,1.9715375,0.412151,2.46426,0.247041649,-0.475314988,1.466577,0.188440765
8387,21124,0.999001724,0.309648725,2.764217,1.070636,0.16019725,0.651605976,2.6758375,1.86350525,0.071256994,6.5,4.36011,4.69954,4.6862425,0.071121637,-0.856865962,3.810327,2.85204775,0.8856495,0.585988319,0.158730022,0.616576086,3.95917325,6.7164635,1.381419617,-4.1195825,6.420018,0.340613872,-1.426317055,7.463757,-0.747247686,1.6541,1.827005,0.7094013,10.0,0.1528515,0.449425,1.256540252,-1.848393115,0.094392392,8.0,4.30239325,0.90705475,4.1528745,4.1601475,1.49789275,0.20387725,2.290043,0.911677,3.975555,0.6035175,0.634717201,1.7028175,1.661985,1.02504275,2.65834,0.573423173,-0.432354216,3.09648725,2.196895487
2290,21125,-1.149046985,0.165719581,2.319056,0.53937475,0.263564,0.669495313,1.745185,2.4941835,0.038890708,4.0,4.160805,4.5029325,13.73371,0.030230699,0.181272754,2.175015,2.0789925,0.907365,0.709838108,0.075436808,0.146494825,3.67649425,7.1209665,3.453231437,6.5539925,19.79348475,0.135999171,-1.551280056,6.8219885,-1.187015995,1.5997065,1.81588,0.421829035,10.75,0.27372725,-1.6413925,0.383603175,-0.841758357,0.042891279,17.5,6.873512,0.91938125,4.04482675,4.0850775,1.52877725,0.22632775,2.569746,0.89530025,3.724615,1.002778,0.873105133,3.85318975,1.6659575,0.2631125,2.4057,0.507592351,0.770610078,1.7814855,0.732563416
6094,21126,2.49625649,0.309490129,5.6722505,0.55833225,0.0880365,0.419878051,2.02319575,1.82572525,0.065886416,4.5,3.81184,3.9369575,-4.28531225,0.175837734,0.355301757,3.519736,2.39561425,0.854407,0.672909617,0.239582156,0.770283023,2.95483125,6.9089545,1.785489946,22.36744225,9.84524025,0.590921527,-1.184339524,9.609208,-2.699550283,1.10768225,1.3323785,0.569063147,7.75,0.126907,-4.94583475,1.632367571,0.925626999,0.199338924,12.0,7.80921975,0.851967,3.30491525,3.37319,1.213908,0.09942125,2.0255195,0.857338,3.262845,0.64713925,0.572956419,2.998561,1.13971375,1.06323575,2.49851075,1.556938713,1.456624502,2.3985485,3.06419804
6096,21127,-0.578844114,0.192472905,2.15517925,0.229727,0.16337275,0.638169563,1.5658675,1.96995225,0.057035482,2.0,3.514685,3.6991925,0.066155,0.053254148,2.09867678,1.07903325,1.68339425,0.871062,0.781597216,0.026918792,0.054326916,2.96804175,7.25612475,4.514331178,17.26774975,4.8651015,0.19075003,-1.650390716,5.85437175,-0.421053256,1.38742775,1.5832025,0.282393209,5.25,0.22873225,-14.50662225,1.465113986,0.263443224,0.014939645,12.0,6.11494525,0.883479,3.095144,3.2218425,0.75441375,0.46753425,1.46065225,0.88402825,3.1072575,0.44970575,0.951528766,3.22563875,1.39182,0.10019175,2.292737,0.591822846,-0.790847449,1.01048275,0.634022451
6098,21128,-1.797791783,0.078417269,1.3181395,1.15735525,0.1869125,0.80383816,1.9973075,2.9115975,0.021832881,5.25,3.85349,5.0958175,5.8605725,0.013689219,1.964337385,2.35152475,2.44402475,0.85467575,0.885366084,0.041294325,0.093000598,3.2222575,6.307573,2.929880383,13.6204,4.48955,0.070152879,-2.178012606,6.413957,-0.868492861,1.9715265,2.2356575,0.131861657,6.5,0.21657725,-6.44451,0.503114899,-1.561418939,0.018434346,17.5,5.9565445,0.893049,4.3210665,4.3587725,1.067047,0.21253825,1.680513,0.8619605,3.319005,0.861725,0.915203184,3.424138,1.99457,0.20836725,2.57390475,0.256557632,-1.259895468,0.50971225,0.28831379
6100,21129,1.652591401,0.20051668,2.418968,0.6313575,0.13774675,0.575903416,1.55372475,1.8382385,0.08954478,6.5,3.163645,3.52971,4.5414225,0.300711711,1.401235602,5.01362025,2.17791175,0.89755475,0.728882339,0.134975517,0.65394102,2.8002615,10.733925,1.689289395,3.452056,11.85451425,0.415237932,-0.822140014,5.948678,-0.761009996,1.17144525,1.33125325,0.410466439,6.25,0.1179265,-22.00737975,1.837111155,0.861538282,0.104609592,11.75,4.68879825,0.886002,3.01789875,3.172652,0.74238925,0.14069625,1.90932025,0.89490575,2.81762,0.58196925,0.625013893,2.89973275,1.18271475,0.8466585,2.2805595,0.763279475,0.18149794,1.25322925,2.978672134
6109,21130,-1.784750929,0.162163163,3.24323075,1.19395475,0.12132725,0.635463207,1.92603,3.41296775,0.043149104,6.75,3.69011,5.460325,-16.5379795,0.026211297,0.318018249,2.844819,2.60339875,0.8748895,0.692352164,0.043934124,0.12248849,3.37181175,8.119686,2.570331996,4.0246,5.74743725,0.142457164,-1.026866322,8.70355575,-2.853865521,1.796018,2.30754,0.463050154,10.75,0.17661725,-14.67449975,0.434262282,-1.003569104,0.018733816,23.25,6.82669525,0.857463,4.61920525,4.77742,1.326853,0.164462,2.92098025,0.91693775,3.38232,0.936968,0.892925603,4.254623,1.967195,0.29585875,2.198795,0.596451448,-1.382176271,1.743254,0.791492778
6112,21131,-0.540451275,0.156805808,3.403955,0.4689805,0.1102615,0.627398428,1.77842,2.290761,0.05250099,4.5,3.138695,4.1794425,-4.23533025,0.044001301,1.587570452,2.2211785,2.62389325,0.8880415,0.763942189,0.118380237,0.425697417,2.736462,6.1866095,3.690293084,13.20515725,5.175019,0.195322612,-0.980125952,7.5833975,-1.330193134,1.37779675,1.586377,0.317199761,6.5,0.37446325,-3.410875,0.782310103,-0.391074289,0.073960401,14.5,5.86166375,0.8846165,3.69883625,3.7114925,1.0140305,0.11683675,2.00740175,0.89697825,2.8139175,0.74293325,0.802517299,3.27643825,1.3938425,1.03751625,2.00782775,0.749430763,0.47615647,1.01923775,1.155609475
6119,21132,-0.942838942,0.096022346,1.273913,0.4769655,0.145093,0.775919083,1.929715,1.8425395,0.044406386,4.0,2.5714195,3.9173475,5.84483,0.023484971,2.036806954,2.53161825,1.935985,0.86906575,0.791831068,0.073020467,0.211018598,2.161929,7.29535575,3.407876344,9.2498885,9.14194325,0.092562824,0.344698838,5.1912605,0.312561024,1.380831,1.61001,0.275439088,6.5,0.189862,-17.32292475,-0.08942188,-0.635902275,0.046822858,12.5,6.7508675,0.880341,3.24107225,3.403975,0.9052185,0.1179265,3.140396,0.85711975,2.2106785,0.9431825,0.837651135,3.18234275,1.414655,0.325975,1.5482745,0.322018951,0.30719583,0.62414525,0.891347642
8389,21133,0.122514612,0.215083419,13.010843,2.14734325,0.16096775,0.344969579,1.831305,4.05088475,0.041989709,13.0,5.099015,6.0431575,-17.84227475,0.078810866,-0.680564496,3.789656,5.47383825,0.8757855,0.694254489,0.156897147,0.587325679,4.13963875,5.3060285,-0.320664552,15.28392725,6.055914,0.448577146,-2.11741252,19.0540005,-7.402186367,2.47582975,3.44008,0.461297473,10.75,0.16500675,5.63894975,0.322035193,-0.055108575,0.045212056,28.0,6.90176675,0.7613405,5.124086,5.2831575,2.20729425,0.26147825,2.12864525,0.84859125,4.328365,1.12773,0.648503695,4.7755765,2.614285,2.03375825,2.6302425,2.294925355,-1.219438668,2.31214675,1.530985265
6169,21134,-2.082624274,0.30734378,2.60392675,0.91025125,0.0925265,0.678731054,1.571235,3.372501,0.086256274,5.25,3.966695,5.0362625,12.55934525,0.021776375,-0.945328789,3.00433675,2.19224225,0.8815885,0.573526512,0.071275027,0.200831812,3.619441,6.613695,2.949916746,-0.1271875,6.1887855,0.109799001,-0.672484579,7.64018925,-2.314611658,1.488649,1.8503925,0.895300389,10.25,0.25621775,-2.22423,1.069908763,-0.739391075,0.040894818,22.5,6.638711,0.83517875,4.42591275,4.43962,1.55613075,0.13457175,2.6972795,0.91651525,3.63441,0.6839235,0.837874907,4.460559,1.5368725,0.34184975,2.2759925,0.515821983,-0.706168397,3.15027375,1.320487437
6968,21135,-1.208572122,0.218591267,0.1356615,0.0,0.50544725,0.974907185,2.72625,2.31193525,0.044231743,0.25,4.9738025,5.5436325,-3.55074025,0.005083848,1.242351066,0.093493,2.9183025,0.79784775,0.861029585,0.009525,0.003562079,3.74486675,2.9955115,4.45267688,29.3109495,0.0,0.026869267,-3.651139119,5.679294,1.406341962,2.437968,2.9087775,0.168248414,3.75,0.3204875,-19.264463,1.42036257,-3.06833961,0.003562079,4.75,2.1259105,0.86161525,4.05028075,4.4410275,1.30290275,0.18110725,0.754283,0.8635125,4.2945775,0.3480125,0.996487961,0.875964,2.5177375,0.009525,3.4897925,0.026113327,-1.226308081,0.81971725,-0.643573552
6188,21136,-0.71815295,0.1718343,1.76121375,0.88285875,0.2209735,0.724608786,1.6469675,2.292754,0.067738228,3.75,2.235469,4.160695,-4.816245,0.04491606,2.327816622,1.91273275,2.1884855,0.8504535,0.772261453,0.059498892,0.120969579,1.88875875,11.343263,3.461146146,0.47618575,4.772888,0.186705525,0.783295785,5.92190875,-0.038224206,1.6636015,1.9505475,0.491132833,5.0,0.32343775,-1.9054275,0.622332533,-0.673940926,0.030841736,9.5,4.03137975,0.85814525,3.5209855,3.5441925,0.6937675,0.18011125,2.63097375,0.8781,1.9575255,0.744251,0.895195133,2.2621785,1.67544,0.237938,1.36159025,0.417986086,-0.884074022,0.8591715,0.769463835
6203,21137,0.259328593,0.130105727,3.59023125,0.36987825,0.19403275,0.502685859,1.22887775,1.63131875,0.054483671,3.25,2.10071,3.05422925,-8.0554065,0.092956936,2.612628588,1.67873,1.9037315,0.81616525,0.770279406,0.081834656,0.267317383,1.69478025,11.42282425,3.573722403,18.65832525,4.342299,0.227534547,0.345118846,6.6444605,-0.971879709,1.18716125,1.3911635,0.323633245,5.5,0.1369765,-13.67990775,1.30589023,2.124680315,0.043294788,14.75,10.43803125,0.87599175,2.4094095,2.47191375,0.498101,0.120012,2.553193,0.8550305,1.7906375,0.45102275,0.825818614,4.5371105,1.205992,0.512568,1.482597,1.061248506,-0.65658276,0.7155815,1.498538944
6190,21138,-2.53810811,0.101657905,0.9563755,0.6022355,0.16391725,0.786432809,0.7423525,2.63633025,0.021594966,3.75,3.33237,3.5426,-7.30231775,0.021232332,2.37493661,2.585099,1.676728,0.893152,0.876498547,0.063808771,0.159498447,2.952609,4.47346525,3.800571553,8.0894875,7.3553935,0.074895262,-1.277558142,4.4989755,0.101124211,1.24105575,1.4504,0.152059938,5.25,0.366479,0.6090075,-0.268756972,0.441364688,0.045197102,13.0,5.096841,0.882187,3.143152,3.1686675,0.86131275,0.17661725,1.48256575,0.89612375,2.9861,0.4816855,0.864840757,3.78638075,1.2792525,0.226328,1.5887425,0.272083397,-0.808461629,0.533704,1.666914893
6194,21139,-0.034746616,0.116072071,2.62438575,0.66551125,0.16446225,0.548657368,0.8218005,1.82948325,0.02237588,4.25,3.835995,2.815746,-24.05019925,0.171621986,2.820791448,1.8675315,2.52148575,0.789136,0.91129302,0.06570652,0.215203857,3.30819225,4.17827075,3.450130133,8.5991575,2.993446,0.204766486,-2.065966445,5.44013175,-0.235779758,1.418035,2.0247,0.102274019,3.5,0.33636325,-20.85284,0.153096662,2.557598479,0.029180161,12.25,5.20389825,0.7753595,2.14514175,2.238949,0.64142525,0.45374475,0.87451275,0.8734365,3.3508675,0.6172505,0.855991626,4.29512025,1.5660925,0.49678575,1.8821425,0.875435384,-1.024819737,0.40625225,1.443992708
6242,21140,,0.212685579,6.69438125,0.680524,0.091756,0.359830491,1.146915,2.435759,0.045487975,5.5,4.416985,3.67443,-23.63729975,0.099483296,,2.7685955,2.07009175,0.718518,0.70438456,0.06629574,0.233656356,3.968677,5.462658,,0.035685,3.64761875,0.360068719,,10.36881125,,1.20853025,1.56595925,0.447746256,9.5,0.12690675,-29.12177475,,,0.041339733,18.75,7.690512,0.84824,2.32564175,2.662305,1.6847085,0.1274515,2.117575,0.9037305,3.99022,0.7585285,0.831604671,5.07906725,1.307777,0.5041325,2.604825,1.817522986,,2.020513,
6243,21141,,0.377244526,12.569726,1.653278,0.22392325,0.314336429,2.0326275,3.42968925,0.074768291,11.25,4.794715,5.68624,-18.5746495,0.086000201,,4.10715775,4.4817665,0.82610625,0.595168581,0.154959941,0.628385232,4.3306935,6.117212,,1.343629,6.834089,0.486499322,,18.255966,,2.04077,2.7419125,0.72254663,9.5,0.132712,-23.0184345,,,0.055970987,25.75,7.58534775,0.78924425,4.30402275,4.7177475,1.567329,0.103141,1.988642,0.9036875,4.332255,0.9559225,0.621880629,4.565372,2.1629325,1.739854,3.124245,2.213111482,,3.583823,
281,21142,-0.94522025,0.176092471,1.75005475,0.865707,0.22315275,0.675397199,1.273195,2.09727475,0.045612683,6.5,3.94303,3.5936225,5.641434,0.04677451,0.762885949,3.481696,2.43839525,0.885178,0.726648444,0.088108008,0.29801425,3.30153275,6.6180615,2.46429705,15.08461,7.924446,0.166246827,-1.465891123,5.34367725,-0.010012046,1.6282715,1.865595,0.380282661,8.5,0.22642125,-5.7680775,0.778208807,0.160689727,0.046556981,10.75,5.2856065,0.90918475,3.15266075,3.18016,1.321177,0.248008,2.146495,0.86698775,3.4246975,0.77346675,0.774596265,2.971994,1.695675,0.57280025,2.373845,0.487318965,-0.518140593,1.496786,1.287207432
282,21143,-0.797464789,0.108705591,1.8656695,0.772597,0.55688475,0.691287554,1.333145,1.85443525,0.04363564,5.25,3.0051575,3.744465,-3.5132375,0.03979507,2.944746214,2.43156725,2.51936075,0.870843,0.831523251,0.065910761,0.172382827,2.3774695,8.03969875,2.994328587,12.26554475,7.0827935,0.147415519,-0.516059341,5.6101345,0.37273481,1.93349125,2.14794,0.205959427,5.5,0.2617975,-7.0719025,0.56048244,-0.052299217,0.030776864,12.0,6.137276,0.90636875,3.2256655,3.260615,0.7201625,0.528085,1.956554,0.84408225,2.5125525,1.1135455,0.857516454,3.19705875,1.94666,0.37142075,1.75691,0.502555831,-0.356783322,0.59788075,0.280026498
321,21144,2.02661351,0.417528389,4.27828625,1.35047275,0.123187,0.548199167,1.97839075,1.93820475,0.284993057,9.25,3.44759675,4.0397825,-13.16486575,0.199947219,-0.854268844,4.168638,3.7502965,0.84062525,0.493636705,0.164979921,0.804404828,2.843222,4.474092,0.668031991,2.099525,7.19406625,0.506899548,0.646826903,8.31806875,-1.633574716,1.81879575,2.3308375,1.033428997,9.0,0.1770685,-5.4235215,2.694842306,0.281033236,0.101548945,11.25,6.07014475,0.804418,3.43188925,3.46366,1.498794,0.123506,2.53996525,0.88442825,3.039702,0.80329625,0.634589016,2.46600175,1.8787425,1.419459,1.82529675,1.033058017,-0.500257221,3.7577555,2.524644353
328,21145,0.191431631,0.265058814,12.69509325,1.902058,0.19820375,0.353055565,2.661195,4.02018875,0.153964067,14.5,3.8978455,6.8795875,-6.9423295,0.061332416,-0.13739234,5.59380325,5.39441975,0.89292975,0.60507913,0.188988561,1.075051652,2.97077275,6.1149035,-1.210591666,11.5464495,7.6197905,0.42072428,-0.654062178,19.57468075,-7.628347597,2.282695,2.58562,0.667634294,10.75,0.112347,-8.8607425,2.058138461,-1.571696301,0.072694736,30.25,7.5564025,0.89179625,6.06090325,6.14411,1.301718,0.1284475,2.45662375,0.83925425,3.2378695,0.571215,0.495058466,4.39618975,2.3058075,2.80879975,2.46768,1.849537504,-1.252330241,2.84938225,2.828417104
362,21146,-1.700421397,0.127368632,4.8846965,0.64559825,0.1211015,0.562370659,1.449905,3.546676,0.031387524,4.5,4.1338875,5.1176825,3.2439975,0.037604259,2.24518743,1.77819425,2.7954,0.894777,0.877210898,0.098411281,0.155851093,3.087958,4.299581,3.539057723,24.7326505,3.1281655,0.175061418,-2.432786949,10.002379,-3.784909178,2.13357475,2.39672,0.141818621,4.75,0.49207025,5.8485725,0.794438518,-0.202817815,0.041132912,26.5,7.44577925,0.893286,4.552877,4.579675,1.11580125,0.47138625,1.138716,0.84091525,3.4632775,1.2590515,0.873613499,5.27747,2.137955,0.39868,2.5467,1.050126164,0.117928878,0.605001,-0.452919872
366,21147,-1.037785732,0.25693,3.340114,0.97416375,0.178703,0.582405319,1.63252,2.770542,0.060849761,4.75,4.18793,4.581765,-0.1963925,0.046632895,-0.259896919,2.5452675,2.317345,0.892663,0.643665098,0.098292783,0.263421251,3.7337115,6.03634925,2.662557715,3.6305225,5.2249475,0.196336541,-1.416929862,7.921879,-2.045434485,1.64456925,1.8285425,0.561520689,9.25,0.17321675,1.5308505,0.895689095,-0.352756564,0.056942874,17.0,5.96397625,0.90756125,4.089362,4.102935,1.5330425,0.1837375,2.2101055,0.89896525,3.7608625,0.681162,0.804099364,3.79326475,1.6552775,0.4888025,2.47115,0.728693926,-0.722799754,2.3766025,1.171986354
373,21148,-0.326129871,0.281759595,6.21354775,1.17236525,0.11683675,0.454760808,1.812085,2.96974325,0.077446295,8.5,3.57861,4.898665,-5.9810825,0.061879699,-0.21226565,4.442515,2.576233,0.8988565,0.58819506,0.077647245,0.349085723,3.1875885,6.88312225,1.804027837,7.011115,7.253895,0.305168435,-0.470678998,11.11221275,-3.808750091,1.67942875,1.9016075,0.716661434,9.25,0.21471725,-7.36817475,1.177916277,-0.09077869,0.041846597,20.0,6.72176925,0.8957125,4.3464205,4.40095,1.34372625,0.13566125,2.559046,0.8985445,3.21617,0.514525,0.745827791,4.0714535,1.7007575,0.6746255,2.0992225,1.255164664,-1.538490357,2.60627625,2.106937754
374,21149,-0.381824436,0.231177653,8.911635,1.423551,0.168182,0.407537598,1.846265,3.9357355,0.040583091,7.5,5.5863475,5.9501825,-6.8195125,0.066890984,-1.443891848,2.3508805,4.4170055,0.8547555,0.676605068,0.168383613,0.397294555,4.91142375,5.71589425,1.217091336,12.33625,5.57162375,0.397805468,-3.122032393,14.8618175,-5.522204527,2.7144515,3.1642275,0.502547794,12.25,0.31994325,-14.29274475,0.655338641,-0.36232921,0.055694322,22.25,5.6441405,0.87221475,4.9144875,5.0804475,2.144076,0.1211015,2.19012125,0.900561,5.0298975,1.42073325,0.718284853,3.71226225,2.75294,1.252778,3.32117,1.482103341,-0.151207966,2.83192625,0.039965306
378,21150,-0.5554982,0.160366563,3.6774955,0.917823,0.173987,0.525116736,1.4547525,2.396853,0.035482298,4.75,3.0188525,4.0255925,-22.11129975,0.055471566,2.64310165,2.10242875,2.48329275,0.88021025,0.848999145,0.044335558,0.095986377,2.5585145,4.38197525,3.657113919,16.44819975,5.21423475,0.22292116,-0.897931737,7.703088,-1.940946943,1.805507,2.267035,0.200116368,4.0,0.626642,0.32761,0.194283748,0.494468456,0.019783597,16.75,6.9973885,0.86724625,3.5432965,3.544205,0.690368,0.186142,1.301147,0.88517575,2.6686625,0.72257,0.913467301,4.1744915,1.97042,0.21625775,1.4124275,0.916304527,-1.32117603,0.64146625,0.690078356
