accession_id,replicate_id,FT Diameter Field,At2 CFU2,Leaf serr 16,Seed bank 133-91,Na23,Leaf serr 10,Emco5,Leaf roll 16,Leaf roll 10,Bs,2W,Rosette Erect 22,Leaf serr 22,Width 16,Storage 28 days,LY ,avrRpm1,Width 10,Chlorosis 22,Storage 7 days,As2 CFU2,Co59,FW ,Cu65,Anthocyanin 22,Width 22,Storage 56 days,YEL ,FLC,FT16,FT10,FT Duration GH,Se82,LDV,Noco2,8W GH LN,0W,MT GH,After Vern Growth,Aphid number,LN22,Bs CFU2,avrRpt2,Hypocotyl length,Germ 22,Leaf roll 22,Silique 16,8W,FT GH,DSDS50,Ca43,LC Duration GH,At1 CFU2,B11,Chlorosis 10,RP GH,Chlorosis 16,LFS GH,Germ 10,Germ 16,Anthocyanin 16,Anthocyanin 10,0W GH FT,Ni60,P31,Emwa1,As75,Germ in dark,FRI,As CFU2,Trichome avg C,Vern Growth,Mo98,Hiks1,Bacterial titer,Zn66,Trichome avg JA,LES,SD,Emoy*,K39,0W GH LN,At2,At1,LN10,FT Field,LN16,avrB,LD,Seedling Growth,S34,Cd114,DW ,Seed Dormancy,Mn55,Silique 22,avrPphB,Fe56,8W GH FT,4W,Li7,FT22,As2,SDV,Mg25,Secondary Dormancy,As
8297,372,,,0.5,,,0.5,,0.0,1.0,,,0.0,0.5,7.5,,,,3.0,1.0,,,,,,1.0,7.5,,,,104.0,73.0,,,27.0,,,,,,,264.0,,,,3.0,0.0,,,,,,,,,1.0,,1.0,,5.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,40.0,,55.0,,200.0,,,,,,,,,,,,,247.0,,68.6667,,,
8297,373,33.0638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.30100000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.385,,,,,,,,,,,,,,,,,,,,,
8297,374,,,,0.0,,,,,,,,,,,54.25,,,,,0.0,,,,,,,100.0,,,,,,,,,,,,0.161973,,,,,,,,,,,28.0075,,,,,,,,,,,,,,,,,,78.7292,,,,0.0106649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778446,
8296,375,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,0.127,,,,,,,12.0,26.6,,,,,,,,,,,18.0,,,,,,,,,,,,,,,26.5,,,,,,1.1520000000000001,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,19.3,,,,,,,
8296,376,,,0.0,,,0.0,,0.0,1.0,,,0.0,0.0,10.0,,,,2.2,0.0,,,,,,0.0,11.7,,,,29.0,45.0,,,23.8333,,,,,,,10.0,,,,2.0,0.0,,,,,,,,,1.0,,0.0,,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,77.6667,,,,,,13.0,,11.0,,29.3403,,,,,,,,,,,,,28.0,,56.8333,,,
8296,377,36.7109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9147,,,,,,16.3006,,,,,,,,,,,22.0923,,,58.5728,,,,36.8841,,42.4169,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.395,,,,,,,,,,,,,,,,,,,,,
8296,378,,4.2139999999999995,,,,,,,,7.332999999999999,,,,,,,,,,,4.862,,,,,,,,,,,,,,,,,,,,,3.178,,,,,,,,,,,4.386,,,,,,,,,,,,,,,,,4.377,,,,,,,,,,,,,0.16699999999999998,0.5,,,,,,,,,,,,,,,,,,,0.667,,,,0.0
8296,379,,,,-0.33198099999999997,,,,,,,,,,,0.0,,,,,0.0,,,,,,,2.88461,,,,,,,,,,,,0.164413,,,,,,,,,,,76.4238,,,,,,,,,,,,,,,,,,19.6824,,,,0.00630456,,,,,,,,,,,,,,,,,,0.0075125,,,,,,,,,,,,,,,,1.1155899999999999,
6911,380,,,,,,,,,,,,,,,,0.0,,,,,,,0.5169,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0378,,,,,,,,,,,,,,
6911,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8369,382,24.1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.93599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.36700000000002,,,,,,,,,,,,,,,,,,,,,
8369,383,,,1.0,,,0.5,,0.0,0.0,,,1.0,1.0,5.8,,,,2.7,1.0,,,,,,1.0,8.0,,,,67.0,76.0,,,41.0,,,,,,,58.0,,,,2.0,0.0,,,,,,,,,0.0,,1.0,,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,200.0,,,,,,36.0,,50.0,,95.0417,,,,,,,,,,,,,110.0,,76.0,,,
8369,384,,5.1739999999999995,,,,,,,,7.167000000000001,,,,,,,,,,,5.246,,,,,,,,,,,,,,,,,,,,,4.7989999999999995,,,,,,,,,,,5.452999999999999,,,,,,,,,,,,,,,,,5.102,,,,,,,,,,,,,0.667,1.5,,,,,,,,,,,,,,,,,,,0.667,,,,0.5
8369,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.065,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2,,,,,,2.352,,,,,,,,,,,,,91.4,,,,,,,,,,,,,,,,,30.6,,,,,,,,
8366,386,42.3477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7333,,,,,,19.2481,,,,,,,,,,,24.8802,,,67.6388,,,,42.1759,,46.5377,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.55599999999998,,,,,,,,,,,,,,,,,,,,,
8365,387,,,1.0,,,1.0,,0.0,0.0,,,0.0,1.5,8.0,,,,2.7,0.0,,,,,,1.0,9.0,,,,33.0,51.0,,,30.5,,,,,,,10.0,,,,2.0,0.0,,,,,,,,,0.0,,0.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,72.3333,,,,,,16.0,,12.0,,27.5,,,,,,,,,,,,,26.0,,44.6,,,
8365,388,33.4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0244,,,,,,15.9507,,,,,,,,,,,26.090999999999998,,,59.3838,,,,33.4982,,44.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.76,,,,,,,,,,,,,,,,,,,,,
8365,389,,,,,,,,,,,19.2,,,,,,,,,,,,,,,,,,,,,,,,,15.4,25.2,,,,,,,,,,,18.9,,,,,,,,,,,,,,,26.3,,,,,,,,,,,,,,,,,,,12.2,,,,,,,,,,,,,,,,,32.2,,,,,,,,
8374,390,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,0.309,,,,,,,17.1,35.1,,,,,,,,,,,19.5,,,,,,,,,,,,,,,29.2,,,,,,0.69,,,,,,,,,,,,,16.6,,,,,,,,,,,,,,,,,28.2,22.8,,,,,,,
8374,391,43.4959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1911,,,,,,17.0633,,,,,,,,,,,30.2733,,,68.5655,,,,38.2591,,51.6034,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.487,,,,,,,,,,,,,,,,,,,,,
6046,392,,,,,570.525,,,,,,,,,,,,,,,,,1.31328,,1.1028799999999999,,,,,,,,,8.51511,,,,,,,,,,,,,,,,,,22636.6,,,60.8062,,,,,,,,,,4.0647199999999994,10502.2,,0.27439600000000003,,,,,,2.32662,,,74.4334,,,,,29433.5,,,,,,,,,,13350.3,3.5933,,,100.54799999999999,,,69.1097,,,4.89917,,,,11143.0,,
6046,393,,,,-8.25e-20,,,,,,,,,,,100.0,,,,,35.0,,,,,,,100.0,,,,,,,,,,,,0.170716,,,,,,,,,,,12.4755,,,,,,,,,,,,,,,,,,77.5,,,,0.0113693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516917,
6064,394,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,1.234,,,,,,,27.6,125.0,,,,,,,,,,,26.9,,,,,,,,,,,,,,,200.0,,,,,,0.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,71.9,,,,,,,
6046,395,27.4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.863,,,,,,,,,,,,,,,,,,,,,
6064,396,21.7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.22099999999998,,,,,,,,,127.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.77200000000002,,,,,,,,,,,,,,,,,,,,,
6064,397,,,0.75,,,0.75,,0.0,0.0,,,1.0,1.0,6.2,,,,2.4,1.0,,,,,,1.0,11.2,,,,201.0,96.0,,,42.0,,,,,,,124.0,,,,2.0,0.0,,,,,,,,,1.0,,1.0,,7.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,46.0,,116.0,,200.0,,,,,,,,,,,,,250.0,,,,,
6074,398,31.2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3641,,,,,,-0.492884,,,,,,,,,,,103.574,,,115.92399999999999,,,,11.8976,,116.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.899,,,,,,,,,,,,,,,,,,,,,
6064,399,,5.669,,,,,,,,6.332999999999999,,,,,,,,,,,4.127,,,,,,,,,,,,,,,,,,,,,5.027,,,,,,,,,,,3.4819999999999998,,,,,,,,,,,,,,,,,4.323,,,,,,,,,,,,,1.3330000000000002,0.5,,,,,,,,,,,,,,,,,,,1.8330000000000002,,,,0.0
6074,400,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,1.6280000000000001,,,,,,,,125.0,,,,,,,,,,,43.8,,,,,,,,,,,,,,,200.0,,,,,,1.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.8,,,,,,,
6074,401,,4.147,,,,,,,,5.75,,,,,,,,,,,5.657,,,,,,,,,,,,,,,,,,,,,5.888999999999999,,,,,,,,,,,3.985,,,,,,,,,,,,,,,,,4.76,,,,,,,,,,,,,1.8,3.0,,,,,,,,,,,,,,,,,,,2.833,,,,4.2
6904,402,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,6.27,,,,,,,17.4,76.2,,,,,,,,,,,17.1,,,,,,,,,,,,,,,69.9,,,,,,2.0591,,,,,,,,,,,,,82.6,,,,,,,,,,,,,,,,,26.4,24.5,,,,,,,
6905,403,,,,0.0,,,,,,,,,,,100.0,,,,,99.5,,,,,,,100.0,,,,,,,,,,,,0.0988164,,,,,,,,,,,3.5178599999999998,,,,,,,,,,,,,,,,,,65.7616,,,,0.0022428,,,,,,,,,,,,,,,,,,0.00940748,,,,,,,,,,,,,,,,0.879132,
6978,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6978,405,,,0.5,,,0.75,,1.0,1.0,,,0.0,0.5,6.8,,,,5.8,0.0,,,,,,0.0,8.0,,,,32.0,49.0,,,21.8333,,,,,,,9.0,,,,2.0,0.0,1.4,,,,,,,,0.0,,0.0,,7.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,81.2,,,,,,14.0,,10.0,,23.6667,,,,,19.0,,1.2,,,,,,26.0,,52.0,,,
6904,406,,,,,,,,,,,,,,,,0.0,,,,,,,0.4762,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,
6978,407,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6904,408,,4.579,,,,,,,,8.0,,,,,,,1.0,,,,5.05,,,,,,,,,,,,,,,,,,,28.5,,2.8289999999999997,1.0,,,,,,,,,,3.9389999999999996,,,,,,,,,,,,,,,,,4.718999999999999,,,,,16.9,,,,,,,,1.3330000000000002,1.3330000000000002,,,,1.0,,,,,,,,,1.0,,,,,,0.667,,,,2.0
6977,409,,,,,,,,,,,,,,,,0.0,,,,,,,0.5519,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0421,,,,,,,,,,,,,,
6904,410,36.9139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0071,,,,,,17.7755,,,,,,,,,,,48.3199,,,91.7904,,,,40.7945,,73.9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.313,,,,,,,,,,,,,,,,,,,,,
6978,411,15.9844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3223,,,,,,18.660999999999998,,,,,,,,,,,23.244,,,66.7732,,,,43.8026,,48.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.42700000000002,,,,,,,,,,,,,,,,,,,,,
6904,412,,,0.5,,,0.75,,0.0,1.0,,,1.0,0.5,7.3,,,,4.4,1.0,,,,,,0.0,9.4,,,,77.0,66.0,,,23.3333,,,,,,,69.0,,,,3.0,1.0,1.5,,,,,,,,1.0,,0.0,,7.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,110.042,,,,,,23.0,,50.0,,92.5347,,,,,73.0,,1.2,,,,,,66.0,,36.8333,,,
6904,413,,,,-10.6115,,,,,,,,,,,0.75,,,,,1.64e-17,,,,,,,7.19e-15,,,,,,,,,,,,0.206641,,,,,,,,,,,160.662,,,,,,,,,,,,,,,,,,,,,,0.00879185,,,,,,,,,,,,,,,,,,0.00798701,,,,,,,,,,,,,,,,,
6918,414,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,0.951,,,,,,,,125.0,,,,,,,,,,,42.0,,,,,,,,,,,,,,,200.0,,,,,,1.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,
6918,415,,,,,,,,,,,,,,,,1.0,,,,,,,0.5091,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.037000000000000005,,,,,,,,,,,,,,
7000,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.75,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3,,,,,
7014,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,,,,,
6917,418,,,0.75,,,0.0,,0.0,1.0,,,0.0,1.0,8.5,,,,3.6,1.0,,,,,,1.0,10.0,,,,222.0,121.0,,,52.0,,,,,,,160.0,,,,4.0,0.0,1.4,,,,,,,,0.0,,0.0,,7.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,85.0,,148.0,,200.0,,,,,,,0.9,,,,,,230.0,,171.5,,,
6917,419,,,,0.0,,,,,,,,,,,100.0,,,,,100.0,,,,,,,100.0,,,,,,,,,,,,0.0929609,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,0.0,,,,0.00686527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38095,
6917,420,,5.197,,,,,,,,3.25,,,,,,,1.0,,,,4.832,,,,,,,,,,,,,,,,,,,17.5,,5.3260000000000005,1.0,,,,,,,,,,3.592,,,,,,,,,,,,,,,,,5.136,43.3,,,,8.5,,42.0,,,,,,4.0,1.167,,,,1.0,,,,,,,,,0.0,,,,,,1.3330000000000002,,,,0.833
6918,421,,,,0.0,,,,,,,,,,,100.0,,,,,95.25,,,,,,,100.0,,,,,,,,,,,,0.0643379,,,,,,,,,,,3.70525,,,,,,,,,,,,,,,,,,-5.07e-15,,,,0.00308827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38095,
6917,422,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917,424,,,,,,,,,,,,,,,,1.0,,,,,,,0.3934,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0323,,,,,,,,,,,,,,
6985,425,37.9452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4388,,,,,,15.6749,,,,,,,,,,,32.3187,,,69.3558,,,,37.0689,,53.6263,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.511,,,,,,,,,,,,,,,,,,,,,
8214,426,,3.318,,,,,,,,4.333,,,,,,,1.0,,,,3.055,,,,,,,,,,,,,,,,,,,12.3,,2.748,0.0,,,,,,,,,,4.577,,,,,,,,,,,,,,,,,3.815,43.8,,,,15.9,,44.8,,,,,,0.0,1.3330000000000002,,,,1.0,,,,,,,,,1.0,,,,,,0.16699999999999998,,,,2.5
8214,427,,,,0.0,,,,,,,,,,,19.75,,,,,1.185,,,,,,,88.0653,,,,,,,,,,,,0.0995303,,,,,,,,,,,39.3506,,,,,,,,,,,,,,,,,,77.6094,,,,0.00148823,,,,,,,,,,,,,,,,,,0.00913833,,,,,,,,,,,,,,,,0.200399,
8214,428,35.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.248,,,,,,15.050999999999998,,,,,,,,,,,35.4244,,,73.3745,,,,38.1124,,57.9582,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.017,,,,,,,,,,,,,,,,,,,,,
8214,429,,,,,,,,,,,,,,,,1.0,,,,,,,0.2463,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0204,,,,,,,,,,,,,,
8214,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8214,431,,,,,681.613,,,,,,,,,,,,,,,,,1.07219,,1.4351,,,,,,,,,7.610519999999999,,,,,,,,,,,,,,,,,,21909.0,,,84.535,,,,,,,,,,3.49482,9050.24,,0.197736,,,,,,3.17274,,,78.5553,,,,,34925.9,,,,,,,,,,12751.3,3.41204,,,89.6207,,,63.6286,,,6.011909999999999,,,,11776.2,,
8214,432,,,1.0,,,0.5,,0.0,1.0,,,1.0,1.0,7.5,,,,3.5,0.0,,,,,,0.0,10.5,,,,48.0,51.0,,,25.8333,,,,,,,22.0,,,,3.0,0.0,1.6,,,,,,,,0.0,,1.0,,7.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,94.7014,,,,,,15.0,,29.0,,37.6806,,,,,21.0,,1.2,,,,,,42.0,,45.8333,,,
8214,433,,,,,,,,,,,27.4,,,,,,,,,,,,,,,,,,0.96,,,,,,,16.0,46.0,,,,,,,,,,,19.1,,,,,,,,,,,,,,,31.0,,,,,,1.1831,,,,,,,,,,,,,19.9,,,,,,,,,,,,,,,,,25.0,,,,,,,,
8214,434,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8215,435,42.3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4776,,,,,,16.8298,,,,,,,,,,,29.090999999999998,,,62.924,,,,33.4555,,45.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.67600000000002,,,,,,,,,,,,,,,,,,,,,
6930,436,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6930,437,,,,,,,,,,,,,,,,1.0,,,,,,,0.5252,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0352,,,,,,,,,,,,,,
6930,438,,4.817,,,,,,,,8.167,,,,,,,1.0,,,,2.96,,,,,,,,,,,,,,,,,,,69.8,,2.755,1.0,,,,,,,,,,5.625,,,,,,,,,,,,,,,,,3.8539999999999996,64.5,,,,12.7,,90.0,,,,,,8.333,6.667000000000001,,,,,,,,,,,,,0.0,,,,,,8.5,,,,5.0
7520,439,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6930,440,,,,,325.20599999999996,,,,,,,,,,,,,,,,,1.1485299999999998,,0.9702729999999999,,,,,,,,,6.1313699999999995,,,,,,,,,,,,,,,,,,27965.7,,,78.9994,,,,,,,,,,2.7806900000000003,10330.8,,0.198215,,,,,,3.19875,,,70.7565,,,,,36485.2,,,,,,,,,,9213.44,3.04402,,,105.148,,,60.2288,,,6.27819,,,,13055.5,,
6931,441,,,,,,,,,,,,,,,,1.0,,,,,,,1.1964,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.073,,,,,,,,,,,,,,
6931,442,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,0.106,,,,,,,12.3,25.6,,,,,,,,,,,14.4,,,,,,,,,,,,,,,25.6,,,,,,0.512,,,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,24.6,16.8,,,,,,,
6931,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6931,444,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6931,445,,3.838,,,,,,,,8.333,,,,,,,1.0,,,,4.651,,,,,,,,,,,,,,,,,,,6.7,,4.414,1.0,,,,,,,,,,5.556,,,,,,,,,,,,,,,,,4.854,72.0,,,,15.4,,108.3,,,,,,0.833,0.667,,,,1.0,,,,,,,,,1.0,,,,,,0.33299999999999996,,,,0.833
7520,446,31.5892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5552,,,,,,17.5781,,,,,,,,,,,31.4996,,,68.0526,,,,36.3208,,49.9612,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.56900000000002,,,,,,,,,,,,,,,,,,,,,
7521,447,,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,,1.111,,,,,,,16.4,48.9,,,,,,,,,,,18.9,,,,,,,,,,,,,,,32.0,,,,,,3.6373,,,,,,,,,,,,,18.2,,,,,,,,,,,,,,,,,28.1,22.5,,,,,,,
7519,448,,,,,419.81199999999995,,,,,,,,,,,,,,,,,1.18282,,1.3408,,,,,,,,,6.51689,,,,,,,,,,,,,,,,,,31749.2,,,70.0779,,,,,,,,,,3.46026,8888.57,,0.203826,,,,,,2.26843,,,62.2678,,,,,23241.6,,,,,,,,,,10417.5,2.4584900000000003,,,91.7464,,,57.451,,,8.10553,,,,15545.6,,
7519,449,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,47.1564,,,,,,,,,,,,0.14363800000000002,,,,,,,,,,,58.2276,,,,,,,,,,,,,,,,,,95.50399999999999,,,,0.00672797,,,,,,,,,,,,,,,,,,0.00710958,,,,,,,,,,,,,,,,0.029761900000000004,
7519,450,,,1.0,,,0.5,,1.0,1.0,,,1.0,1.0,10.8,,,,4.3,0.0,,,,,,0.0,10.5,,,,71.0,76.0,,,33.1667,,,,,,,66.0,,,,2.0,0.0,1.2,,,,,,,,1.0,,1.0,,5.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,109.875,,,,,,44.0,,49.0,,101.868,,,,,70.0,,0.9,,,,,,68.0,,52.6,,,
7519,451,,,,,,,,,,,,,,,,1.0,,,,,,,0.5059,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0378,,,,,,,,,,,,,,
7518,452,,,,,,,,,,,,,,,,0.0,,,,,,,0.4864,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0382,,,,,,,,,,,,,,
6932,453,,,,0.0,,,,,,,,,,,100.0,,,,,65.93,,,,,,,100.0,,,,,,,,,,,,0.0884977,,,,,,,,,,,9.15082,,,,,,,,,,,,,,,,,,10.5152,,,,0.00296332,,,,,,,,,,,,,,,,,,0.0074048000000000004,,,,,,,,,,,,,,,,0.224372,
7519,454,21.1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1911,,,,,,9.387360000000001,,,,,,,,,,,91.3035,,,115.08200000000001,,,,31.2714,,108.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.138,,,,,,,,,,,,,,,,,,,,,
8258,455,37.9897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3497,,,,,,13.2363,,,,,,,,,,,32.6669,,,89.3249,,,,55.5133,,71.9444,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.4,,,,,,,,,,,,,,,,,,,,,
8258,456,,,0.75,,,0.5,,1.0,1.0,,,0.0,1.0,8.6,,,,2.0,1.0,,,,,,0.0,14.5,,,,63.0,73.0,,,35.6,,,,,,,31.0,,,,2.0,1.0,,,,,,,,,0.0,,0.0,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,111.708,,,,,,31.0,,38.0,,34.0,,,,,,,,,,,,,34.0,,71.0,,,
6951,457,,2.966,,,,,,,,5.0,,,,,,,1.0,,,,3.3139999999999996,,,,,,,,,,,,,,,,,,,11.7,,4.655,1.0,,,,,,,,,,3.096,,,,,,,,,,,,,,,,,3.445,10.8,,,,11.3,,14.0,,,,,,3.333,3.667,,,,1.0,,,,,,,,,0.0,,,,,,0.833,,,,1.8330000000000002
8256,458,40.6357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7333,,,,,,17.6479,,,,,,,,,,,25.9406,,,65.4793,,,,39.5399,,47.5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.99400000000003,,,,,,,,,,,,,,,,,,,,,
